IMPORTANT FILOGENETIC LINES from 0-th step to global "end of life" in 39380-th step
MODEL PARAMETERS:
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

FULLCODE	ORDNUMBER	ANCORDNUM	BEGSTEP	ENDSTEP	LIFETIME	CURRAGENTS	ALLAGENTS	FEEDNISHE	DEFFNISHE	FEEDSPEC	DEFFSPEC	SPECJALIS	NISHENAME
fb_2_90412	90412	39192	31360	32110	750	0	142	251	2	7	1	8	fb2	
7f_2_90603	90603	39192	31430	32240	810	0	197	127	2	7	1	8	7f2	
fe_2_90702	90702	39192	31470	31950	480	0	112	254	2	7	1	8	fe2	
Au_130_90879	90879	39192	31550	32100	550	0	108	255	130	8	2	10	ff82	
Au_10_90937	90937	39192	31570	32090	520	0	304	255	10	8	2	10	ffa	
bf_2_90965	90965	39192	31580	32350	770	0	131	191	2	7	1	8	bf2	
f7_2_91011	91011	39192	31590	31880	290	0	115	247	2	7	1	8	f72	
fb_2_91039	91039	39192	31600	31930	330	0	127	251	2	7	1	8	fb2	
Au_130_91063	91063	39192	31610	31860	250	0	24	255	130	8	2	10	ff82	
fb_2_91170	91170	39192	31660	32800	1140	0	529	251	2	7	1	8	fb2	
7f_2_91269	91269	39192	31700	32200	500	0	126	127	2	7	1	8	7f2	
fd_2_91425	91425	39192	31770	33290	1520	0	2442	253	2	7	1	8	fd2	
7f_2_91460	91460	39192	31790	32130	340	0	100	127	2	7	1	8	7f2	
bf_2_91825	91825	39192	31930	32230	300	0	161	191	2	7	1	8	bf2	
df_2_91836	91836	39192	31940	32410	470	0	206	223	2	7	1	8	df2	
fd_2_92113	92113	39192	32060	33450	1390	0	1838	253	2	7	1	8	fd2	
df_2_92580	92580	39192	32270	33060	790	0	211	223	2	7	1	8	df2	
Au_34_92791	92791	39192	32370	32820	450	0	155	255	34	8	2	10	ff22	
7f_2_92896	92896	39192	32410	32980	570	0	339	127	2	7	1	8	7f2	
Au_6_92921	92921	39192	32420	32820	400	0	179	255	6	8	2	10	ff6	
Au_10_93009	93009	39192	32460	32960	500	0	132	255	10	8	2	10	ffa	
ef_2_93234	93234	39192	32560	33700	1140	0	370	239	2	7	1	8	ef2	
ef_2_93279	93279	39192	32580	32740	160	0	29	239	2	7	1	8	ef2	
ef_22_93577	93577	93279	32710	32770	60	0	1	239	34	7	2	9	ef22	
7f_2_93375	93375	39192	32620	33110	490	0	222	127	2	7	1	8	7f2	
ef_2_93451	93451	39192	32660	33180	520	0	165	239	2	7	1	8	ef2	
f7_2_93461	93461	39192	32660	33130	470	0	103	247	2	7	1	8	f72	
Au_130_93464	93464	39192	32660	33050	390	0	124	255	130	8	2	10	ff82	
fd_2_93529	93529	39192	32690	33360	670	0	367	253	2	7	1	8	fd2	
fd_2_93691	93691	39192	32760	33270	510	0	266	253	2	7	1	8	fd2	
ef_2_93724	93724	39192	32770	33420	650	0	114	239	2	7	1	8	ef2	
df_2_93994	93994	39192	32870	33340	470	0	146	223	2	7	1	8	df2	
fd_2_94190	94190	39192	32960	33270	310	0	182	253	2	7	1	8	fd2	
Au_3_94195	94195	39192	32960	33460	500	0	100	255	3	8	2	10	ff3	
fd_2_94375	94375	39192	33030	34230	1200	0	1057	253	2	7	1	8	fd2	
fb_2_94403	94403	39192	33040	33680	640	0	232	251	2	7	1	8	fb2	
7f_2_94415	94415	39192	33040	33740	700	0	164	127	2	7	1	8	7f2	
Au_130_94619	94619	39192	33130	33750	620	0	114	255	130	8	2	10	ff82	
df_2_94751	94751	39192	33190	34160	970	0	397	223	2	7	1	8	df2	
fb_2_95094	95094	39192	33350	33730	380	0	103	251	2	7	1	8	fb2	
Au_34_95358	95358	39192	33470	33890	420	0	145	255	34	8	2	10	ff22	
fd_2_95408	95408	39192	33500	34240	740	0	387	253	2	7	1	8	fd2	
7f_2_95471	95471	39192	33530	34710	1180	0	995	127	2	7	1	8	7f2	
df_2_95475	95475	39192	33540	33810	270	0	110	223	2	7	1	8	df2	
df_2_95556	95556	39192	33570	34060	490	0	198	223	2	7	1	8	df2	
7f_2_95601	95601	39192	33590	34700	1110	0	510	127	2	7	1	8	7f2	
fd_2_95768	95768	39192	33660	34640	980	0	1646	253	2	7	1	8	fd2	
fe_2_95958	95958	39192	33730	33810	80	0	2	254	2	7	1	8	fe2	
fb_2_96052	96052	39192	33770	33810	40	0	5	251	2	7	1	8	fb2	
7f_2_96080	96080	39192	33780	34180	400	0	153	127	2	7	1	8	7f2	
fd_2_96184	96184	39192	33820	34450	630	0	538	253	2	7	1	8	fd2	
f7_2_96418	96418	39192	33920	34430	510	0	163	247	2	7	1	8	f72	
ef_2_96475	96475	39192	33950	34400	450	0	102	239	2	7	1	8	ef2	
bf_2_96545	96545	39192	33980	34290	310	0	135	191	2	7	1	8	bf2	
ef_2_96810	96810	39192	34090	35340	1250	0	758	239	2	7	1	8	ef2	
Au_6_96836	96836	39192	34100	34620	520	0	175	255	6	8	2	10	ff6	
7f_2_96986	96986	39192	34160	34710	550	0	440	127	2	7	1	8	7f2	
fd_2_97117	97117	39192	34210	34550	340	0	167	253	2	7	1	8	fd2	
fb_2_97279	97279	39192	34290	35230	940	0	857	251	2	7	1	8	fb2	
bf_2_97287	97287	39192	34290	34690	400	0	128	191	2	7	1	8	bf2	
bf_2_97401	97401	39192	34350	34660	310	0	204	191	2	7	1	8	bf2	
bf_2_97515	97515	39192	34400	35050	650	0	117	191	2	7	1	8	bf2	
bf_2_97635	97635	39192	34450	34490	40	0	1	191	2	7	1	8	bf2	
fd_2_97661	97661	39192	34460	34830	370	0	295	253	2	7	1	8	fd2	
Au_3_98028	98028	39192	34620	34700	80	0	3	255	3	8	2	10	ff3	
7f_2_98124	98124	39192	34660	34990	330	0	113	127	2	7	1	8	7f2	
fd_2_98339	98339	39192	34760	35410	650	0	737	253	2	7	1	8	fd2	
f7_2_98505	98505	39192	34840	35280	440	0	203	247	2	7	1	8	f72	
f7_2_98698	98698	39192	34940	35410	470	0	169	247	2	7	1	8	f72	
f7_2_98876	98876	39192	35010	35410	400	0	114	247	2	7	1	8	f72	
fb_2_99118	99118	39192	35110	35490	380	0	117	251	2	7	1	8	fb2	
7f_2_99348	99348	39192	35210	35450	240	0	122	127	2	7	1	8	7f2	
fb_2_99351	99351	39192	35210	35600	390	0	130	251	2	7	1	8	fb2	
fd_2_99432	99432	39192	35240	37670	2430	0	13653	253	2	7	1	8	fd2	
df_2_99487	99487	39192	35260	35750	490	0	156	223	2	7	1	8	df2	
fb_2_99575	99575	39192	35300	36080	780	0	311	251	2	7	1	8	fb2	
Au_10_100422	100422	39192	35650	35690	40	0	3	255	10	8	2	10	ffa	
fd_2_100652	100652	39192	35730	35990	260	0	239	253	2	7	1	8	fd2	
f7_2_101851	101851	39192	36200	36830	630	0	302	247	2	7	1	8	f72	
7f_2_102335	102335	39192	36390	36640	250	0	126	127	2	7	1	8	7f2	
fd_2_102401	102401	39192	36420	36710	290	0	138	253	2	7	1	8	fd2	
fd_2_103442	103442	39192	36820		2560	747	20060	253	2	7	1	8	fd2	
f5_2_109429	109429	103442	39360		20	3	3	245	2	6	1	7	f52	
df_2_103456	103456	39192	36820	37090	270	0	101	223	2	7	1	8	df2	
fd_2_103822	103822	39192	36980	37450	470	0	2720	253	2	7	1	8	fd2	
Au_2_104229	104229	103822	37160	37590	430	0	210	255	2	8	1	9	ff2	
7f_2_103990	103990	39192	37050	37220	170	0	101	127	2	7	1	8	7f2	
7f_2_104424	104424	39192	37250	37790	540	0	100	127	2	7	1	8	7f2	
7f_2_104555	104555	39192	37300	37800	500	0	174	127	2	7	1	8	7f2	
ef_2_105147	105147	39192	37550	38390	840	0	539	239	2	7	1	8	ef2	
fb_2_105334	105334	39192	37630	38220	590	0	172	251	2	7	1	8	fb2	
fd_2_105812	105812	39192	37820		1560	151	4890	253	2	7	1	8	fd2	
fc_2_106867	106867	105812	38270	38530	260	0	112	252	2	6	1	7	fc2	
7d_2_108376	108376	105812	38910	39310	400	0	190	125	2	6	1	7	7d2	
7f_2_105954	105954	39192	37890	38340	450	0	111	127	2	7	1	8	7f2	
f7_2_106155	106155	39192	37980	38570	590	0	383	247	2	7	1	8	f72	
fd_2_106297	106297	39192	38040	38630	590	0	508	253	2	7	1	8	fd2	
ef_2_106563	106563	39192	38150	38760	610	0	428	239	2	7	1	8	ef2	
fb_2_107059	107059	39192	38350	39220	870	0	170	251	2	7	1	8	fb2	
f7_2_107071	107071	39192	38350		1030	31	1158	247	2	7	1	8	f72	
7f_2_107225	107225	39192	38410	38830	420	0	142	127	2	7	1	8	7f2	
7f_2_107254	107254	39192	38420	38770	350	0	105	127	2	7	1	8	7f2	
fd_2_107512	107512	39192	38530	38600	70	0	6	253	2	7	1	8	fd2	
Au_18_107846	107846	39192	38690	39310	620	0	133	255	18	8	2	10	ff12	
Au_34_108053	108053	39192	38770	38890	120	0	8	255	34	8	2	10	ff22	
Au_34_108072	108072	39192	38780	39240	460	0	134	255	34	8	2	10	ff22	
f7_2_108127	108127	39192	38810		570	6	164	247	2	7	1	8	f72	
f7_2_108271	108271	39192	38870		510	17	498	247	2	7	1	8	f72	
fd_2_108437	108437	39192	38940		440	115	915	253	2	7	1	8	fd2	
f7_2_108777	108777	39192	39100		280	3	45	247	2	7	1	8	f72	
Au_34_109051	109051	39192	39220	39280	60	0	9	255	34	8	2	10	ff22	
fd_2_109079	109079	39192	39220		160	13	99	253	2	7	1	8	fd2	
fb_2_109110	109110	39192	39230		150	4	13	251	2	7	1	8	fb2	
7f_2_109114	109114	39192	39230		150	7	22	127	2	7	1	8	7f2	
fe_2_109170	109170	39192	39260		120	1	8	254	2	7	1	8	fe2	
fe_2_109232	109232	39192	39280		100	4	8	254	2	7	1	8	fe2	
Au_6_109250	109250	39192	39290		90	3	9	255	6	8	2	10	ff6	
df_2_109252	109252	39192	39290		90	2	3	223	2	7	1	8	df2	
7f_2_109282	109282	39192	39300		80	1	5	127	2	7	1	8	7f2	
fe_2_109293	109293	39192	39310		70	2	3	254	2	7	1	8	fe2	
fe_2_109328	109328	39192	39320		60	2	4	254	2	7	1	8	fe2	
f7_2_109336	109336	39192	39320		60	1	4	247	2	7	1	8	f72	
df_2_109350	109350	39192	39330		50	4	11	223	2	7	1	8	df2	
df_2_109352	109352	39192	39330		50	1	2	223	2	7	1	8	df2	
7f_2_109379	109379	39192	39340		40	4	4	127	2	7	1	8	7f2	
fe_2_109380	109380	39192	39340		40	2	2	254	2	7	1	8	fe2	
Au_18_109381	109381	39192	39340		40	2	4	255	18	8	2	10	ff12	
Au_3_109384	109384	39192	39340		40	1	2	255	3	8	2	10	ff3	
Au_6_109392	109392	39192	39340		40	6	16	255	6	8	2	10	ff6	
df_2_109395	109395	39192	39340		40	2	2	223	2	7	1	8	df2	
df_2_109396	109396	39192	39340		40	2	2	223	2	7	1	8	df2	
df_2_109401	109401	39192	39350		30	2	3	223	2	7	1	8	df2	
fd_2_109406	109406	39192	39350		30	1	1	253	2	7	1	8	fd2	
fb_2_109410	109410	39192	39350		30	1	4	251	2	7	1	8	fb2	
fb_2_109411	109411	39192	39350		30	2	5	251	2	7	1	8	fb2	
bf_2_109416	109416	39192	39350		30	3	3	191	2	7	1	8	bf2	
fe_2_109418	109418	39192	39350		30	1	3	254	2	7	1	8	fe2	
fe_2_109421	109421	39192	39350		30	1	1	254	2	7	1	8	fe2	
Au_34_109427	109427	39192	39360		20	3	3	255	34	8	2	10	ff22	
Au_130_109453	109453	39192	39370		10	1	1	255	130	8	2	10	ff82	
fe_2_109458	109458	39192	39370		10	1	1	254	2	7	1	8	fe2	
Au_130_109459	109459	39192	39370		10	1	1	255	130	8	2	10	ff82	
fd_2_109461	109461	39192	39380		0	1	1	253	2	7	1	8	fd2	
Au_18_109469	109469	39192	39380		0	2	2	255	18	8	2	10	ff12	
Au_18_109470	109470	39192	39380		0	1	1	255	18	8	2	10	ff12	
fd_2_109472	109472	39192	39380		0	1	1	253	2	7	1	8	fd2	
fe_2_109480	109480	39192	39380		0	1	1	254	2	7	1	8	fe2	
fe_2_109481	109481	39192	39380		0	1	1	254	2	7	1	8	fe2	
Au_2_39421	39421	28131	12540	12900	360	0	195	255	2	8	1	9	ff2	
Au_1_39651	39651	28131	12610	14460	1850	0	6877	255	1	8	1	9	ff1	
Au_7_40085	40085	28131	12740	13020	280	0	343	255	7	8	3	11	ff7	
Au_67_40288	40288	28131	12790	13250	460	0	398	255	67	8	3	11	ff43	
Au_19_42926	42926	28131	13540	13770	230	0	127	255	19	8	3	11	ff13	
Au_35_43117	43117	28131	13600	13830	230	0	112	255	35	8	3	11	ff23	
Au_1_44205	44205	28131	13900	14130	230	0	249	255	1	8	1	9	ff1	
Au_2_45187	45187	28131	14170	14480	310	0	136	255	2	8	1	9	ff2	
Au_1_45260	45260	28131	14190	16210	2020	0	4458	255	1	8	1	9	ff1	
Au_11_45540	45540	28131	14260	14610	350	0	246	255	11	8	3	11	ffb	
Au_2_46119	46119	28131	14430	17140	2710	0	9948	255	2	8	1	9	ff2	
Au_7_47254	47254	28131	14750	14970	220	0	153	255	7	8	3	11	ff7	
Au_7_47781	47781	28131	14910	15180	270	0	149	255	7	8	3	11	ff7	
Au_131_48122	48122	28131	15000	15290	290	0	99	255	131	8	3	11	ff83	
Au_35_48319	48319	28131	15060	15440	380	0	236	255	35	8	3	11	ff23	
Au_11_48761	48761	28131	15180	15630	450	0	303	255	11	8	3	11	ffb	
Au_67_48985	48985	28131	15250	15700	450	0	363	255	67	8	3	11	ff43	
Au_19_49441	49441	28131	15380	16810	1430	0	1713	255	19	8	3	11	ff13	
fd_3_49798	49798	28131	15500	16080	580	0	189	253	3	7	2	9	fd3	
Au_1_51860	51860	28131	16220	16620	400	0	185	255	1	8	1	9	ff1	
Au_7_28837	28837	4808	9320	16320	7000	0	316619	255	7	8	3	11	ff7	
Au_23_30545	30545	28837	9840	10140	300	0	173	255	23	8	4	12	ff17	
Au_3_33560	33560	28837	10770	11170	400	0	796	255	3	8	2	10	ff3	
Au_39_33591	33591	28837	10780	11120	340	0	144	255	39	8	4	12	ff27	
7f_7_34227	34227	28837	10980	10990	10	0	2	127	7	7	3	10	7f7	
Au_23_37627	37627	28837	11990	13100	1110	0	3591	255	23	8	4	12	ff17	
Au_39_38969	38969	28837	12390	12760	370	0	467	255	39	8	4	12	ff27	
Au_3_39924	39924	28837	12690	12970	280	0	263	255	3	8	2	10	ff3	
Au_5_41991	41991	28837	13280	13440	160	0	104	255	5	8	2	10	ff5	
Au_6_43837	43837	28837	13800	14320	520	0	188	255	6	8	2	10	ff6	
Au_3_45406	45406	28837	14230	15990	1760	0	5849	255	3	8	2	10	ff3	
Au_6_46715	46715	28837	14600	15190	590	0	619	255	6	8	2	10	ff6	
Au_39_47838	47838	28837	14920	15460	540	0	547	255	39	8	4	12	ff27	
Au_135_48300	48300	28837	15050	15360	310	0	313	255	135	8	4	12	ff87	
Au_39_48829	48829	28837	15200	15440	240	0	150	255	39	8	4	12	ff27	
f7_7_49859	49859	28837	15530	15760	230	0	66	247	7	7	3	10	f77	
77_7_49899	49899	49859	15540	16130	590	0	355	119	7	6	3	9	777	
Au_13_28917	28917	4808	9340	9570	230	0	137	255	13	8	3	11	ffd	
Au_11_29456	29456	4808	9500	9830	330	0	152	255	11	8	3	11	ffb	
Au_11_30082	30082	4808	9690	9960	270	0	266	255	11	8	3	11	ffb	
Au_7_30295	30295	4808	9760	9960	200	0	123	255	7	8	3	11	ff7	
Au_31_30685	30685	4808	9890	10010	120	0	21	255	31	8	5	13	ff1f	
Au_13_30774	30774	4808	9920	10210	290	0	246	255	13	8	3	11	ffd	
Au_9_31587	31587	30774	10170	11140	970	0	2201	255	9	8	2	10	ff9	
Au_7_30967	30967	4808	9980	10230	250	0	232	255	7	8	3	11	ff7	
Au_47_31402	31402	4808	10120	10490	370	0	197	255	47	8	5	13	ff2f	
Au_13_32216	32216	4808	10370	10720	350	0	382	255	13	8	3	11	ffd	
Au_14_32225	32225	4808	10370	11140	770	0	992	255	14	8	3	11	ffe	
Au_31_32698	32698	4808	10510	10710	200	0	147	255	31	8	5	13	ff1f	
Au_7_33067	33067	4808	10610	10780	170	0	100	255	7	8	3	11	ff7	
Au_79_33071	33071	4808	10610	10830	220	0	124	255	79	8	5	13	ff4f	
Au_11_33204	33204	4808	10660	10910	250	0	247	255	11	8	3	11	ffb	
Au_11_33363	33363	4808	10710	10970	260	0	146	255	11	8	3	11	ffb	
Au_7_33526	33526	4808	10760	11510	750	0	698	255	7	8	3	11	ff7	
Au_7_33972	33972	4808	10900	11110	210	0	137	255	7	8	3	11	ff7	
Au_79_34040	34040	4808	10920	11890	970	0	2066	255	79	8	5	13	ff4f	
Au_7_35851	35851	4808	11470	13070	1600	0	9927	255	7	8	3	11	ff7	
Au_11_35994	35994	4808	11510	11720	210	0	230	255	11	8	3	11	ffb	
Au_7_38674	38674	4808	12300	12790	490	0	623	255	7	8	3	11	ff7	
Au_13_42593	42593	4808	13450	15480	2030	0	5971	255	13	8	3	11	ffd	
Au_7_45366	45366	4808	14220	14640	420	0	225	255	7	8	3	11	ff7	
7f_1f_5139	5139	2720	2180	6590	4410	0	15588	127	31	7	5	12	7f1f	
7d_1f_8863	8863	5139	3340	3970	630	0	604	125	31	6	5	11	7d1f	
7e_1f_17255	17255	5139	5780	6560	780	0	800	126	31	6	5	11	7e1f	
7e_1b_17978	17978	17255	5990	6360	370	0	175	126	27	6	4	10	7e1b	
7f_1e_17986	17986	5139	6000	6060	60	0	12	127	30	7	4	11	7f1e	
7f_17_18252	18252	5139	6070	6110	40	0	9	127	23	7	4	11	7f17	
fd_1f_5288	5288	2720	2220	2550	330	0	184	253	31	7	5	12	fd1f	
Au_63_5545	5545	2720	2300	2760	460	0	643	255	63	8	6	14	ff3f	
Au_23_5835	5835	2720	2400	2730	330	0	331	255	23	8	4	12	ff17	
Au_95_5866	5866	2720	2410	2570	160	0	123	255	95	8	6	14	ff5f	
7f_1f_5914	5914	2720	2420	2850	430	0	498	127	31	7	5	12	7f1f	
df_1f_6005	6005	2720	2450	2730	280	0	137	223	31	7	5	12	df1f	
7f_1f_6141	6141	2720	2500	6510	4010	0	47167	127	31	7	5	12	7f1f	
5f_1f_18896	18896	6141	6280	6470	190	0	112	95	31	6	5	11	5f1f	
Au_29_6435	6435	2720	2610	3350	740	0	736	255	29	8	4	12	ff1d	
Au_29_6530	6530	2720	2640	3190	550	0	283	255	29	8	4	12	ff1d	
fd_1f_6614	6614	2720	2660	2950	290	0	179	253	31	7	5	12	fd1f	
Au_63_6625	6625	2720	2660	3070	410	0	311	255	63	8	6	14	ff3f	
fe_1f_6736	6736	2720	2700	3170	470	0	151	254	31	7	5	12	fe1f	
Au_30_6751	6751	2720	2700	3440	740	0	951	255	30	8	4	12	ff1e	
7f_1f_7230	7230	2720	2850	4700	1850	0	4153	127	31	7	5	12	7f1f	
Au_23_7356	7356	2720	2890	3320	430	0	204	255	23	8	4	12	ff17	
Au_63_7457	7457	2720	2920	3410	490	0	370	255	63	8	6	14	ff3f	
7f_1f_7545	7545	2720	2950	3360	410	0	168	127	31	7	5	12	7f1f	
Au_27_7582	7582	2720	2960	3450	490	0	315	255	27	8	4	12	ff1b	
Au_15_7618	7618	2720	2970	15850	12880	0	698699	255	15	8	4	12	fff	
Au_11_14365	14365	7618	4950	5160	210	0	154	255	11	8	3	11	ffb	
Au_31_16276	16276	7618	5510	6120	610	0	260	255	31	8	5	13	ff1f	
Au_11_17852	17852	7618	5960	6390	430	0	282	255	11	8	3	11	ffb	
Au_47_18731	18731	7618	6230	6270	40	0	4	255	47	8	5	13	ff2f	
Au_11_20043	20043	7618	6630	7510	880	0	940	255	11	8	3	11	ffb	
Au_31_24112	24112	7618	7860	10550	2690	0	5923	255	31	8	5	13	ff1f	
Au_14_25318	25318	7618	8220	9170	950	0	1671	255	14	8	3	11	ffe	
Au_31_27324	27324	7618	8840	9030	190	0	128	255	31	8	5	13	ff1f	
Au_11_30087	30087	7618	9700	9870	170	0	66	255	11	8	3	11	ffb	
Au_14_31654	31654	7618	10190	15650	5460	0	144383	255	14	8	3	11	ffe	
Au_6_38412	38412	31654	12230	13260	1030	0	2351	255	6	8	2	10	ff6	
Au_10_39994	39994	31654	12710	14270	1560	0	3303	255	10	8	2	10	ffa	
Au_15_40033	40033	31654	12720	12880	160	0	118	255	15	8	4	12	fff	
Au_6_40523	40523	31654	12860	13050	190	0	112	255	6	8	2	10	ff6	
Au_10_43059	43059	31654	13580	14030	450	0	529	255	10	8	2	10	ffa	
Au_6_44089	44089	31654	13870	14390	520	0	646	255	6	8	2	10	ff6	
Au_12_44234	44234	31654	13910	14100	190	0	117	255	12	8	2	10	ffc	
Au_31_31799	31799	7618	10240	10720	480	0	506	255	31	8	5	13	ff1f	
Au_11_32121	32121	7618	10340	10510	170	0	130	255	11	8	3	11	ffb	
Au_31_32394	32394	7618	10420	10740	320	0	236	255	31	8	5	13	ff1f	
Au_7_32477	32477	7618	10450	14870	4420	0	93171	255	7	8	3	11	ff7	
Au_3_37012	37012	32477	11810	12200	390	0	302	255	3	8	2	10	ff3	
Au_15_37282	37282	32477	11890	12140	250	0	106	255	15	8	4	12	fff	
Au_23_38073	38073	32477	12120	12960	840	0	914	255	23	8	4	12	ff17	
Au_135_38385	38385	32477	12220	12390	170	0	159	255	135	8	4	12	ff87	
Au_23_41031	41031	32477	13010	13410	400	0	415	255	23	8	4	12	ff17	
Au_5_42278	42278	32477	13360	13970	610	0	447	255	5	8	2	10	ff5	
Au_71_43524	43524	32477	13710	14060	350	0	187	255	71	8	4	12	ff47	
Au_13_32654	32654	7618	10490	10760	270	0	174	255	13	8	3	11	ffd	
Au_7_32904	32904	7618	10560	10720	160	0	127	255	7	8	3	11	ff7	
Au_7_33623	33623	7618	10790	13600	2810	0	19144	255	7	8	3	11	ff7	
Au_7_33850	33850	7618	10860	11010	150	0	103	255	7	8	3	11	ff7	
Au_11_34091	34091	7618	10930	11130	200	0	133	255	11	8	3	11	ffb	
Au_13_34284	34284	7618	10990	11250	260	0	128	255	13	8	3	11	ffd	
fb_f_35921	35921	7618	11490	11510	20	0	1	251	15	7	4	11	fbf	
Au_79_36479	36479	7618	11650	11900	250	0	107	255	79	8	5	13	ff4f	
Au_14_37812	37812	7618	12040	12420	380	0	235	255	14	8	3	11	ffe	
Au_11_38940	38940	7618	12380	13600	1220	0	3423	255	11	8	3	11	ffb	
Au_9_41448	41448	38940	13130	13420	290	0	349	255	9	8	2	10	ff9	
Au_1_41830	41830	41448	13240	15070	1830	0	3464	255	1	8	1	9	ff1	
Au_31_40997	40997	7618	13000	13370	370	0	248	255	31	8	5	13	ff1f	
Au_31_48338	48338	7618	15060	15570	510	0	503	255	31	8	5	13	ff1f	
Au_13_49139	49139	7618	15290	15610	320	0	160	255	13	8	3	11	ffd	
Au_11_49146	49146	7618	15290	15720	430	0	237	255	11	8	3	11	ffb	
7f_1f_7709	7709	2720	3000	3350	350	0	251	127	31	7	5	12	7f1f	
bf_1f_7735	7735	2720	3010	3430	420	0	141	191	31	7	5	12	bf1f	
Au_30_7743	7743	2720	3010	3300	290	0	268	255	30	8	4	12	ff1e	
Au_63_7753	7753	2720	3010	3860	850	0	935	255	63	8	6	14	ff3f	
7f_1f_7781	7781	2720	3020	3600	580	0	589	127	31	7	5	12	7f1f	
fb_1f_7880	7880	2720	3050	3330	280	0	111	251	31	7	5	12	fb1f	
Au_30_7893	7893	2720	3050	3390	340	0	238	255	30	8	4	12	ff1e	
Au_23_7997	7997	2720	3090	5730	2640	0	10757	255	23	8	4	12	ff17	
7f_17_9954	9954	7997	3650	3970	320	0	301	127	23	7	4	11	7f17	
Au_23_8092	8092	2720	3120	3420	300	0	377	255	23	8	4	12	ff17	
Au_27_8177	8177	2720	3140	3830	690	0	729	255	27	8	4	12	ff1b	
Au_27_8239	8239	2720	3160	3680	520	0	424	255	27	8	4	12	ff1b	
7f_1f_8277	8277	2720	3180	6420	3240	0	27280	127	31	7	5	12	7f1f	
3f_1f_13861	13861	8277	4810	9470	4660	0	244648	63	31	6	5	11	3f1f	
3f_1e_16025	16025	13861	5440	7020	1580	0	2831	63	30	6	4	10	3f1e	
3f_1b_17726	17726	13861	5920	6950	1030	0	2947	63	27	6	4	10	3f1b	
1f_1b_18238	18238	17726	6070	6280	210	0	233	31	27	5	4	9	1f1b	
3f_1b_18007	18007	13861	6000	6190	190	0	138	63	27	6	4	10	3f1b	
3f_9f_18030	18030	13861	6010	6240	230	0	132	63	159	6	6	12	3f9f	
3f_9f_18880	18880	13861	6270	6580	310	0	205	63	159	6	6	12	3f9f	
3f_f_19046	19046	13861	6330	6970	640	0	735	63	15	6	4	10	3ff	
3f_1e_19307	19307	13861	6410	6950	540	0	744	63	30	6	4	10	3f1e	
2f_1f_19410	19410	13861	6450	6780	330	0	233	47	31	5	5	10	2f1f	
2f_1f_19462	19462	13861	6460	6770	310	0	263	47	31	5	5	10	2f1f	
2f_1f_20038	20038	13861	6630	7060	430	0	470	47	31	5	5	10	2f1f	
1f_1f_20081	20081	13861	6640	6930	290	0	176	31	31	5	5	10	1f1f	
3f_1d_20890	20890	13861	6900	7390	490	0	593	63	29	6	4	10	3f1d	
3d_1f_21053	21053	13861	6940	8030	1090	0	2345	61	31	5	5	10	3d1f	
3d_3f_22642	22642	21053	7410	7690	280	0	131	61	63	5	6	11	3d3f	
3f_1e_21257	21257	13861	7010	7020	10	0	2	63	30	6	4	10	3f1e	
3f_1d_21283	21283	13861	7010	7240	230	0	101	63	29	6	4	10	3f1d	
3f_1b_21520	21520	13861	7090	7400	310	0	251	63	27	6	4	10	3f1b	
37_1f_21534	21534	13861	7090	7490	400	0	402	55	31	5	5	10	371f	
3f_3f_22301	22301	13861	7310	7690	380	0	339	63	63	6	6	12	3f3f	
3f_17_22496	22496	13861	7370	7820	450	0	345	63	23	6	4	10	3f17	
3f_1e_22576	22576	13861	7390	7530	140	0	103	63	30	6	4	10	3f1e	
1f_1f_23184	23184	13861	7580	7840	260	0	191	31	31	5	5	10	1f1f	
3d_1f_23240	23240	13861	7600	7680	80	0	31	61	31	5	5	10	3d1f	
1f_1f_23506	23506	13861	7680	7950	270	0	434	31	31	5	5	10	1f1f	
3f_1e_24026	24026	13861	7830	8080	250	0	191	63	30	6	4	10	3f1e	
3e_1f_24662	24662	13861	8020	8300	280	0	122	62	31	5	5	10	3e1f	
3f_1d_25304	25304	13861	8210	8950	740	0	718	63	29	6	4	10	3f1d	
3f_17_27489	27489	13861	8880	9210	330	0	383	63	23	6	4	10	3f17	
7f_1b_15350	15350	8277	5240	6180	940	0	1083	127	27	7	4	11	7f1b	
7f_3f_17089	17089	8277	5730	5970	240	0	111	127	63	7	6	13	7f3f	
7f_1f_8420	8420	2720	3210	4660	1450	0	3348	127	31	7	5	12	7f1f	
7d_1f_12521	12521	8420	4420	4940	520	0	422	125	31	6	5	11	7d1f	
Au_95_8426	8426	2720	3210	3230	20	0	1	255	95	8	6	14	ff5f	
Au_27_8437	8437	2720	3220	3550	330	0	146	255	27	8	4	12	ff1b	
Au_95_8447	8447	2720	3220	3450	230	0	288	255	95	8	6	14	ff5f	
Au_159_8481	8481	2720	3230	3980	750	0	959	255	159	8	6	14	ff9f	
7f_1f_8483	8483	2720	3230	4120	890	0	730	127	31	7	5	12	7f1f	
