
EXP:	Thu Dec 27 20:32:56 2018
CO-EVOLUTION [1545939176]
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

EXP:	Thu Dec 27 20:38:45 2018
CO-EVOLUTION [1545939525]
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

EXP:	Thu Dec 27 20:56:58 2018
KO-EWOLUCJA [1545940618]
ROZMIAR=	200x100
MAPA=	
WYPOSAZENIE_POTOMSTWA=	0.05
EFEKTYWNOSC_AUTOTROFA=	0.5
MAX_WIEK=	50
PLODNOSC=	0.2
RTG=	0.000625
PRAWDOPODOBIENSTWO KATASTROF=	0(disabled)
EKSPLOATACJA=	DRAPIEZNICZA
DYSTANS RUCHU=	1
BIT_STABILIZACJI_RUCHU=	1024
ELASTYCZNE MIJANIE=	YES
MONTECARLO STEPS per STEP=	10
 STEP/VERSION	liczba agentow	liczba autotrofow	klony	klony autotroficzne	taksony	taksony autotroficzne	klonów od poczatku	taksonów od poczatku	Mean(EnergiaZ)	SD(EnergiaZ)	Max(EnergiaZ)	Mean(WiekZ)	SD(WiekZ)	Max(WiekZ)	Min(OslonaZ)	Max(OslonaZ)	Min(TrofiaZ)	Max(TrofiaZ)	WhichMain(bity autotrofów)	MainClass(bity autotrofów)	WhichMain(bity heterotrofów)	MainClass(bity heterotrofów)	N1(bity autotrofów)	N2(bity autotrofów)	N3(bity autotrofów)	N4(bity autotrofów)	N5(bity autotrofów)	N6(bity autotrofów)	N7(bity autotrofów)	N8(bity autotrofów)	N9(bity autotrofów)	N10(bity autotrofów)	N11(bity autotrofów)	N12(bity autotrofów)	N13(bity autotrofów)	N14(bity autotrofów)	N15(bity autotrofów)	N16(bity autotrofów)	N1(bity heterotrofów)	N2(bity heterotrofów)	N3(bity heterotrofów)	N4(bity heterotrofów)	N5(bity heterotrofów)	N6(bity heterotrofów)	N7(bity heterotrofów)	N8(bity heterotrofów)	N9(bity heterotrofów)	N10(bity heterotrofów)	N11(bity heterotrofów)	N12(bity heterotrofów)	N13(bity heterotrofów)	N14(bity heterotrofów)	N15(bity heterotrofów)	N16(bity heterotrofów)	
18	190	5380	5323	15	6	1	1	24	20	1959.89	3434.64	81259	225.84	14.189	255	0	255	0	255	16.5	5310	15.5	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5310	0	0	0	0	0	0	0	0	0	0	0	0	0	2	55	0	2945
19	200	6120	6055	15	6	1	1	26	22	2018.65	3963.78	116082	226.267	14.4288	255	0	255	0	255	16.5	6036	15.5	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	6036	0	0	0	0	0	0	0	0	0	0	0	0	0	1	64	0	3005
20	210	6926	6842	14	6	1	1	29	22	2027.08	4240.36	141626	226.093	14.5811	255	0	255	0	255	16.5	6822	15.5	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	6822	0	0	0	0	0	0	0	0	0	0	0	0	0	2	82	0	3069
21	220	7762	7669	15	7	1	1	33	24	2062.82	4971.25	201826	226.018	14.3589	255	0	255	0	255	16.5	7641	15.5	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7641	0	0	0	0	0	0	0	0	0	0	0	0	0	2	91	0	3136
22	230	8667	8564	15	8	1	1	38	27	2153.51	5504.74	205288	226.495	14.413	255	0	255	0	255	16.5	8528	15.5	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	8528	0	0	0	0	0	0	0	0	0	0	0	0	0	2	101	0	3204
23	240	9490	9373	17	9	1	1	42	31	2196.43	5653.17	198057	226.735	14.4679	255	0	255	0	255	16.5	9334	15.5	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	9334	0	0	0	0	0	0	0	0	0	0	0	0	0	1	116	0	3276
24	250	10612	10471	17	9	2	1	47	34	2160.23	6154.67	288514	226.478	14.6267	255	0	255	0	255	16.5	10422	15.5	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	10422	0	0	0	0	0	0	0	0	0	0	0	0	0	1	140	0	3346
25	260	11539	11357	17	9	2	1	51	36	2208.83	6151.82	251297	226.577	14.5869	255	0	255	0	255	16.5	11313	15.5	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	11313	0	0	0	0	0	0	0	0	0	0	0	0	0	1	181	0	3416
26	270	12639	12448	17	9	2	1	57	37	2202.98	6157.24	284407	226.282	14.4683	255	0	255	0	255	16.5	12400	15.5	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	12400	0	0	0	0	0	0	0	0	0	0	0	0	0	2	189	0	3488
27	280	13810	13584	17	9	2	1	66	46	2233.7	5866.13	283804	226.51	14.4171	255	0	255	0	255	16.5	13533	15.5	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	13533	0	0	0	0	0	0	0	0	0	0	0	0	0	2	224	0	3575
28	290	15036	14789	17	9	2	1	74	49	2255.18	6127.59	307577	226.652	14.5738	255	0	255	0	255	16.5	14729	15.5	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	14729	0	0	0	0	0	0	0	0	0	0	0	0	0	2	245	0	3659
29	300	15981	15663	18	9	2	1	78	51	2309.35	5979.91	276594	226.777	14.5216	255	0	255	0	255	16.5	15604	15.5	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	15604	0	0	0	0	0	0	0	0	0	0	0	0	0	3	315	0	3748
30	310	16967	16623	17	9	2	1	89	59	2378.39	6451.71	301223	226.98	14.6559	255	0	255	0	255	16.5	16567	15.5	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	16567	0	0	0	0	0	0	0	0	0	0	0	0	0	1	343	0	3837
31	320	17654	17252	17	9	2	1	101	67	2431.43	6656.26	320972	226.994	14.6465	255	0	255	0	255	16.5	17187	15.5	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	17187	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	3931
32	330	18478	18041	17	9	2	1	109	66	2441.43	6411.23	230855	227.019	14.7249	255	0	255	0	255	16.5	17974	15.5	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	17974	0	0	0	0	0	0	0	0	0	0	0	0	0	6	431	0	4030
33	340	19064	18529	18	9	3	1	118	71	2497.01	6685.42	221224	226.911	14.754	255	0	255	0	255	16.5	18460	15.5	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	18460	0	0	0	0	0	0	0	0	0	0	0	0	0	6	529	0	4120
34	350	19675	19040	18	9	3	1	128	78	2513.3	7161.36	258786	226.46	14.7165	255	0	255	0	255	16.5	18954	15.5	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	18954	0	0	0	0	0	0	0	0	0	0	0	0	0	7	628	0	4210
35	360	20317	19603	19	9	4	1	138	80	2529.4	7295.4	305437	226.26	14.7327	255	0	255	0	255	16.5	19499	15.5	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	19499	0	0	0	0	0	0	0	0	0	0	0	0	0	6	708	0	4300
36	370	20890	20089	18	8	4	1	148	84	2570.04	7763.13	311985	226.044	14.6868	255	0	255	0	255	16.5	19966	15.5	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	19966	0	0	0	0	0	0	0	0	0	0	0	0	0	12	789	0	4391
37	380	21411	20522	19	9	4	1	164	93	2629.16	8058.34	280578	226.02	14.6212	255	0	255	0	255	16.5	20384	15.5	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	20384	0	0	0	0	0	0	0	0	0	0	0	0	0	12	877	0	4482
38	390	21915	20934	20	9	4	1	178	97	2677.04	8421.09	289944	225.895	14.6242	255	0	255	0	255	16.5	20763	15.5	962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	20763	0	0	0	0	0	0	0	0	0	0	0	0	0	19	962	0	4614
39	400	22343	21239	23	9	4	1	192	102	2752.5	8932.09	287965	225.816	14.6183	255	0	255	0	255	16.5	21032	15.5	1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	21032	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1079	0	4744
40	410	22876	21636	25	9	6	2	213	114	2795.65	9402.73	294475	225.573	14.6681	255	0	255	0	255	16.5	21394	15.5	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	21394	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1210	0	4875
41	420	23102	21727	27	9	6	2	226	117	2857.29	10059.9	311126	225.52	14.6173	255	0	255	0	255	16.5	21487	15.5	1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	21487	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1346	0	5006
42	430	23215	21753	26	9	6	2	244	120	2904.58	10420.1	338782	225.438	14.6232	255	0	255	0	255	16.5	21493	15.5	1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	21493	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1433	0	5143
43	440	23231	21617	27	9	7	2	263	129	2953.91	10678.9	327930	225.252	14.6699	255	0	255	0	255	16.5	21338	15.5	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	21338	0	0	0	0	0	0	0	0	0	0	0	0	0	33	1581	0	5278
44	450	23395	21677	26	9	7	2	280	134	3006.84	10896.6	327538	225.064	14.6306	255	0	255	0	255	16.5	21367	15.5	1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	21367	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1696	0	5412
45	460	23479	21586	26	9	8	2	296	138	3035.06	11092.6	332783	224.829	14.5559	255	0	255	0	255	16.5	21251	15.5	1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	21251	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1859	0	5546
46	470	23551	21595	27	9	8	2	318	146	3090.03	11643	388786	224.717	14.557	255	0	255	0	255	16.5	21248	15.5	1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	21248	0	0	0	0	0	0	0	0	0	0	0	0	0	32	1924	0	5682
47	480	23721	21621	25	9	9	2	338	152	3106.99	12330.2	576115	224.457	14.5176	255	0	255	0	255	16.5	21274	15.5	2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	21274	0	0	0	0	0	0	0	0	0	0	0	0	0	32	2068	0	5818
48	490	23924	21762	30	9	9	2	363	161	3122.41	12883.2	506399	224.291	14.5166	255	0	255	0	255	16.5	21412	15.5	2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	21412	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2122	0	5955
49	500	24222	21959	26	9	9	2	385	166	3120.02	13037	467369	224.02	14.4306	255	0	255	0	255	16.5	21570	15.5	2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	21570	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2209	0	6091
50	510	24330	21831	27	10	10	2	404	167	3153.26	12924.9	454792	223.881	14.4211	255	0	255	0	255	16.5	21424	15.5	2452	0	0	0	0	0	0	0	0	0	0	0	0	0	1	406	21424	0	0	0	0	0	0	0	0	0	0	0	0	0	47	2452	0	6229
51	520	24292	21685	26	9	11	3	413	155	3200.24	13149.9	457590	223.85	14.4225	255	0	255	0	255	16.5	21268	15.5	2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	21268	0	0	0	0	0	0	0	0	0	0	0	0	0	58	2549	0	6369
52	530	24288	21563	28	9	11	3	436	166	3173.26	12604.2	463152	223.7	14.3913	255	0	255	0	255	16.5	21153	15.5	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	21153	0	0	0	0	0	0	0	0	0	0	0	0	0	62	2663	0	6506
53	540	23906	21098	32	9	11	3	466	170	3256.2	12882.3	531307	223.561	14.3621	255	0	255	0	255	16.5	20652	15.5	2726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	20652	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2726	0	6644
54	550	23718	20730	27	8	11	3	493	169	3296.56	13012.2	480505	223.418	14.3526	255	0	255	0	255	16.5	20282	15.5	2904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	20282	0	0	0	0	0	0	0	0	0	0	0	0	1	83	2904	0	6786
55	560	23300	20284	29	9	12	4	513	173	3359.43	13529	412693	223.254	14.3674	255	0	255	0	255	16.5	19789	15.5	2933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	19789	0	0	0	0	0	0	0	0	0	0	0	0	0	83	2933	0	6926
56	570	22931	19772	35	9	12	4	537	187	3396.94	13589.5	412685	223.016	14.3707	255	0	255	0	255	16.5	19313	15.5	3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	19313	0	0	0	0	0	0	0	0	0	0	0	0	0	84	3075	0	7074
57	580	22104	18767	37	9	12	4	565	194	3472.01	13624	476165	222.804	14.2974	255	0	255	0	255	16.5	18294	15.5	3246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	18294	0	0	0	0	0	0	0	0	0	0	0	0	0	91	3246	0	7215
58	590	21276	17892	34	9	12	4	587	195	3569.28	14356.4	480296	222.468	14.1739	255	0	255	0	255	16.5	17387	15.5	3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	17387	0	0	0	0	0	0	0	0	0	0	0	0	0	99	3285	0	7354
59	600	20646	17219	33	9	12	4	606	199	3597.08	14755.9	444327	222.001	14.1005	255	0	255	0	255	16.5	16695	15.5	3311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	16695	0	0	0	0	0	0	0	0	0	0	0	0	0	116	3311	0	7485
60	610	20040	16479	35	10	12	4	634	201	3653.49	15078.4	422167	221.455	13.8688	255	0	255	0	255	16.5	15956	15.5	3453	0	0	0	0	0	0	0	0	0	0	0	0	0	1	522	15956	0	0	0	0	0	0	0	0	0	0	0	0	0	108	3453	0	7617
61	620	19368	15740	33	10	12	4	653	199	3750.61	15479.4	405006	221.174	13.6818	255	0	255	0	255	16.5	15195	15.5	3517	0	0	0	0	0	0	0	0	0	0	0	0	0	2	543	15195	0	0	0	0	0	0	0	0	0	0	0	0	0	111	3517	0	7744
62	630	18886	15185	35	10	12	4	677	202	3728.73	15794	418552	220.748	13.4981	255	0	255	0	255	16.5	14620	15.5	3576	0	0	0	0	0	0	0	0	0	0	0	0	0	2	563	14620	0	0	0	0	0	0	0	0	0	0	0	0	0	125	3576	0	7870
63	640	18502	14648	34	10	12	4	706	201	3735.08	15943.9	406346	220.404	13.4334	255	0	255	0	255	16.5	14061	15.5	3728	0	0	0	0	0	0	0	0	0	0	0	0	0	1	586	14061	0	0	0	0	0	0	0	0	0	0	0	0	0	126	3728	0	7999
64	650	17630	13779	34	9	12	4	734	215	3790.89	15816.7	412331	220.038	13.2012	255	0	255	0	255	16.5	13160	15.5	3725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	13160	0	0	0	0	0	0	0	0	0	0	0	0	0	126	3725	0	8121
65	660	17061	13016	40	11	12	4	767	217	3805.91	15985.4	387101	219.547	13.0039	255	0	255	0	255	16.5	12414	15.5	3919	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	12414	0	0	0	0	0	0	0	0	0	0	0	0	0	126	3919	0	8242
66	670	16526	12410	39	11	12	4	784	217	3811.27	15784.2	384578	219.296	12.8581	255	0	255	0	255	16.5	11784	15.5	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	2	624	11784	0	0	0	0	0	0	0	0	0	0	0	0	0	112	4004	0	8360
67	680	16082	11950	42	12	12	4	809	222	3760.61	15447.1	365348	218.813	12.495	255	0	255	0	255	16.5	11313	15.5	4009	0	0	0	0	0	0	0	0	0	0	0	0	0	8	629	11313	0	0	0	0	0	0	0	0	0	0	0	0	0	123	4009	0	8479
68	690	15674	11441	44	13	12	4	836	225	3736.45	15734.1	334236	218.683	12.3967	255	0	255	0	255	16.5	10768	15.5	4102	0	0	0	0	0	0	0	0	0	0	0	0	0	12	661	10768	0	0	0	0	0	0	0	0	0	0	0	0	1	130	4102	0	8597
69	700	15361	11100	43	12	12	4	855	218	3708.25	15363.8	341740	218.344	12.2413	255	0	255	0	255	16.5	10441	15.5	4103	0	0	0	0	0	0	0	0	0	0	0	0	0	3	656	10441	0	0	0	0	0	0	0	0	0	0	0	0	0	158	4103	0	8711
70	710	14896	10567	40	11	12	4	878	217	3666.92	15427.6	371201	218.033	12.0575	255	0	255	0	255	16.5	9900	15.5	4168	0	0	0	0	0	0	0	0	0	0	0	0	0	4	663	9900	0	0	0	0	0	0	0	0	0	0	0	0	0	161	4168	0	8824
71	720	14350	10000	40	11	12	4	899	218	3619.81	15035.9	308405	217.792	11.8423	255	0	255	0	255	16.5	9306	15.5	4209	0	0	0	0	0	0	0	0	0	0	0	0	0	6	688	9306	0	0	0	0	0	0	0	0	0	0	0	0	1	140	4209	0	8942
72	730	14048	9692	45	11	12	4	926	223	3529.79	14920.7	316800	217.483	11.6021	255	0	255	0	255	16.5	8980	15.5	4215	0	0	0	0	0	0	0	0	0	0	0	0	0	4	708	8980	0	0	0	0	0	0	0	0	0	0	0	0	1	140	4215	0	9071
73	740	13758	9419	43	10	11	3	948	221	3482.65	14825.4	350634	217.249	11.3258	255	0	255	0	255	16.5	8684	15.5	4179	0	0	0	0	0	0	0	0	0	0	0	0	0	4	731	8684	0	0	0	0	0	0	0	0	0	0	0	0	0	160	4179	0	9192
74	750	13617	9325	45	10	11	3	979	224	3424.12	14547	316257	217.404	11.4528	255	0	255	0	255	16.5	8541	15.5	4148	0	0	0	0	0	0	0	0	0	0	0	0	0	6	778	8541	0	0	0	0	0	0	0	0	0	0	0	0	0	144	4148	0	9300
75	760	13623	9353	46	10	11	3	1004	230	3325.94	14034.9	351929	217.176	11.4038	255	0	255	0	255	16.5	8494	15.5	4108	0	0	0	0	0	0	0	0	0	0	0	0	0	7	852	8494	0	0	0	0	0	0	0	0	0	0	0	0	1	161	4108	0	9408
76	770	13446	9156	49	10	11	3	1029	232	3250.94	13765.7	355565	217.109	11.1966	255	0	255	0	255	16.5	8276	15.5	4128	0	0	0	0	0	0	0	0	0	0	0	0	0	8	872	8276	0	0	0	0	0	0	0	0	0	0	0	0	2	160	4128	0	9516
77	780	13459	9120	48	11	12	4	1052	231	3157.86	13298.2	381190	216.956	11.1998	255	0	255	0	255	16.5	8200	15.5	4191	0	0	0	0	0	0	0	0	0	0	0	0	0	9	911	8200	0	0	0	0	0	0	0	0	0	0	0	0	7	141	4191	0	9641
78	790	13382	8997	48	11	12	4	1072	231	3089.11	13060.2	423579	216.957	11.0787	255	0	255	0	255	16.5	7975	15.5	4232	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1015	7975	0	0	0	0	0	0	0	0	0	0	0	0	6	147	4232	0	9750
79	800	13254	8871	48	12	11	3	1091	228	3005.9	12731.5	430521	216.87	11.0545	255	0	255	0	255	16.5	7828	15.5	4209	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1029	7828	0	0	0	0	0	0	0	0	0	0	0	0	3	171	4209	0	9858
80	810	12929	8587	45	12	11	3	1112	224	3011.6	12577.6	429141	216.95	11.2012	255	0	255	0	255	16.5	7519	15.5	4140	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1046	7519	0	0	0	0	0	0	0	0	0	0	0	0	0	202	4140	0	9964
81	820	12813	8501	50	13	11	3	1131	222	2949.5	12566.8	386305	216.784	11.1056	255	0	255	0	255	16.5	7427	15.5	4113	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1033	7427	0	0	0	0	0	0	0	0	0	0	0	0	1	198	4113	0	10070
82	830	12902	8555	47	13	11	3	1151	221	2860.32	12157.9	330003	216.665	10.8784	255	0	255	0	255	16.5	7412	15.5	4134	0	0	0	0	0	0	0	0	0	0	0	0	0	55	1088	7412	0	0	0	0	0	0	0	0	0	0	0	0	0	213	4134	0	10175
83	840	12834	8480	48	13	11	3	1172	228	2797.71	11839.1	326719	216.702	10.8038	255	0	255	0	255	16.5	7247	15.5	4136	0	0	0	0	0	0	0	0	0	0	0	0	0	57	1176	7247	0	0	0	0	0	0	0	0	0	0	0	0	0	218	4136	0	10283
84	850	12887	8528	47	12	11	3	1194	231	2751.61	12214.7	488530	216.616	10.8105	255	0	255	0	255	16.5	7191	15.5	4137	0	0	0	0	0	0	0	0	0	0	0	0	0	62	1275	7191	0	0	0	0	0	0	0	0	0	0	0	0	0	222	4137	0	10390
85	860	12644	8327	44	13	11	3	1217	232	2721.64	11838.8	464335	216.714	10.9176	255	0	255	0	255	16.5	6902	15.5	4081	0	0	0	0	0	0	0	0	0	0	0	0	0	62	1363	6902	0	0	0	0	0	0	0	0	0	0	0	0	0	236	4081	0	10495
86	870	12708	8362	46	13	11	3	1244	230	2644.15	11553.2	443007	216.699	10.9716	255	0	255	0	255	16.5	6850	15.5	4086	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1442	6850	0	0	0	0	0	0	0	0	0	0	0	0	0	260	4086	0	10601
87	880	12622	8294	50	15	12	4	1269	231	2598.9	11127.9	399350	216.696	11.0429	255	0	255	0	255	16.5	6723	15.5	4064	0	0	0	0	0	0	0	0	0	0	0	0	0	69	1502	6723	0	0	0	0	0	0	0	0	0	0	0	0	0	264	4064	0	10706
88	890	12552	8284	50	15	12	4	1291	234	2587.33	10872.2	377941	216.683	10.8549	255	0	255	0	255	16.5	6606	15.5	3988	0	0	0	0	0	0	0	0	0	0	0	0	0	98	1580	6606	0	0	0	0	0	0	0	0	0	0	0	0	0	280	3988	0	10810
89	900	12738	8404	55	16	12	4	1325	252	2529.91	10446.9	355882	216.71	11.0038	255	0	255	0	255	16.5	6532	15.5	4038	0	0	0	0	0	0	0	0	0	0	0	0	0	121	1751	6532	0	0	0	0	0	0	0	0	0	0	0	0	1	295	4038	0	10916
90	910	12625	8299	55	15	12	4	1353	255	2515.79	10314.3	355615	216.639	10.8596	255	0	255	0	255	16.5	6427	15.5	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	123	1749	6427	0	0	0	0	0	0	0	0	0	0	0	0	1	321	4004	0	11020
91	920	12678	8327	53	15	12	4	1375	258	2453.97	9870.19	363753	216.793	10.9836	255	0	255	0	255	16.5	6379	15.5	3977	0	0	0	0	0	0	0	0	0	0	0	0	0	135	1813	6379	0	0	0	0	0	0	0	0	0	0	0	0	1	373	3977	0	11125
92	930	12601	8203	56	14	13	5	1408	268	2400.11	9635.85	350800	216.795	11.0062	255	0	255	0	255	16.5	6288	15.5	4034	0	0	0	0	0	0	0	0	0	0	0	0	0	140	1775	6288	0	0	0	0	0	0	0	0	0	0	0	0	0	364	4034	0	11230
93	940	12585	8238	58	14	13	5	1428	263	2352.64	9424.1	405713	216.737	10.9599	255	0	255	0	255	16.5	6264	15.5	3979	0	0	0	0	0	0	0	0	0	0	0	0	0	157	1817	6264	0	0	0	0	0	0	0	0	0	0	0	0	0	368	3979	0	11339
94	950	12591	8340	54	14	13	5	1449	264	2344.89	9435.18	383452	216.757	11.0122	255	0	255	0	255	16.5	6260	15.5	3902	0	0	0	0	0	0	0	0	0	0	0	0	0	186	1894	6260	0	0	0	0	0	0	0	0	0	0	0	0	0	349	3902	0	11445
95	960	12607	8412	54	15	13	5	1476	259	2321.59	9404	384337	216.629	10.9649	255	0	255	0	255	16.5	6192	15.5	3826	0	0	0	0	0	0	0	0	0	0	0	0	0	227	1993	6192	0	0	0	0	0	0	0	0	0	0	0	0	0	369	3826	0	11550
96	970	12873	8652	58	15	13	5	1499	258	2253.17	9093.83	344729	216.64	10.8171	255	0	255	0	255	16.5	6353	15.5	3854	0	0	0	0	0	0	0	0	0	0	0	0	0	258	2041	6353	0	0	0	0	0	0	0	0	0	0	0	0	0	367	3854	0	11657
97	980	13002	8793	62	16	13	5	1527	257	2188.3	8545.49	361243	216.663	10.8479	255	0	255	0	255	16.5	6427	15.5	3810	0	0	0	0	0	0	0	0	0	0	0	0	0	302	2064	6427	0	0	0	0	0	0	0	0	0	0	0	0	1	398	3810	0	11763
98	990	13288	9023	62	19	13	5	1549	261	2127.65	8430.31	342902	216.659	10.841	255	0	255	0	255	16.5	6520	15.5	3893	0	0	0	0	0	0	0	0	0	0	0	0	0	358	2145	6520	0	0	0	0	0	0	0	0	0	0	0	0	0	372	3893	0	11870
99	1000	13328	9188	59	17	13	5	1576	253	2119.61	8219.62	307497	216.81	11.0445	255	0	255	0	255	16.5	6548	15.5	3773	0	0	0	0	0	0	0	0	0	0	0	0	0	348	2292	6548	0	0	0	0	0	0	0	0	0	0	0	0	1	366	3773	0	11978
100	1010	13624	9539	60	17	13	5	1597	258	2119.51	8100.36	321984	216.777	10.984	255	0	255	0	255	16.5	6653	15.5	3742	0	0	0	0	0	0	0	0	0	0	0	0	0	394	2492	6653	0	0	0	0	0	0	0	0	0	0	0	0	1	342	3742	0	12086
101	1020	14070	9931	62	16	13	5	1622	266	2078.84	7783.66	268472	216.839	11.0202	255	0	255	0	255	16.5	6728	15.5	3817	0	0	0	0	0	0	0	0	0	0	0	0	0	419	2784	6728	0	0	0	0	0	0	0	0	0	0	0	0	3	319	3817	0	12194
102	1030	14230	10075	55	15	13	5	1635	260	2092.96	7665.2	280976	216.794	10.9235	255	0	255	0	255	16.5	6747	15.5	3847	0	0	0	0	0	0	0	0	0	0	0	0	0	461	2867	6747	0	0	0	0	0	0	0	0	0	0	0	0	3	305	3847	0	12305
103	1040	14371	10138	55	15	13	5	1660	264	2110.1	7592.21	294441	216.945	11.05	255	0	255	0	255	16.5	6700	15.5	3915	0	0	0	0	0	0	0	0	0	0	0	0	0	478	2960	6700	0	0	0	0	0	0	0	0	0	0	0	0	6	312	3915	0	12419
104	1050	14426	10267	58	14	13	5	1693	272	2133.02	7736.31	294032	217.004	11.099	255	0	255	0	255	16.5	6781	15.5	3781	0	0	0	0	0	0	0	0	0	0	0	0	0	532	2954	6781	0	0	0	0	0	0	0	0	0	0	0	0	4	374	3781	0	12535
105	1060	14805	10606	56	15	13	5	1723	277	2093.97	7587.37	261558	216.766	10.95	255	0	255	0	255	16.5	6956	15.5	3852	0	0	0	0	0	0	0	0	0	0	0	0	0	613	3037	6956	0	0	0	0	0	0	0	0	0	0	0	0	4	343	3852	0	12650
106	1070	14914	10609	59	16	12	4	1745	274	2122.69	7639.87	254638	216.826	11.0162	255	0	255	0	255	16.5	6867	15.5	3967	0	0	0	0	0	0	0	0	0	0	0	0	0	687	3055	6867	0	0	0	0	0	0	0	0	0	0	0	0	5	333	3967	0	12762
107	1080	14819	10630	61	16	13	5	1772	273	2180.42	7784.7	254298	216.974	11.0748	255	0	255	0	255	16.5	6716	15.5	3848	0	0	0	0	0	0	0	0	0	0	0	0	0	772	3142	6716	0	0	0	0	0	0	0	0	0	0	0	0	12	329	3848	0	12876
108	1090	14885	10575	67	19	13	5	1807	286	2163.76	7488.13	241390	216.789	11.0062	255	0	255	0	255	16.5	6562	15.5	3959	0	0	0	0	0	0	0	0	0	0	0	0	1	771	3241	6562	0	0	0	0	0	0	0	0	0	0	0	0	15	336	3959	0	12991
