"IMPORTANT FILOGENETIC" LINES from 0-th step to global "end of life" in 307-th step
MODEL PARAMETERS:
ROZMIAR=	300x150
MAPA=	
WYPOSAZENIE_POTOMSTWA=	0.05
EFEKTYWNOSC_AUTOTROFA=	0.5
MAX_WIEK=	50
PLODNOSC=	0.2
RTG=	0.000625
PRAWDOPODOBIENSTWO KATASTROF=	0(disabled)
EKSPLOATACJA=	DRAPIEZNICZA
DYSTANS RUCHU=	1
BIT_STABILIZACJI_RUCHU=	1024
ELASTYCZNE MIJANIE=	YES
MONTECARLO STEPS per STEP=	10

FULLCODE	ORDNUMBER	ANCORDNUM	BEGSTEP	ENDSTEP	LIFETIME	CURRAGENTS	ALLAGENTS	FEEDNISHE	DEFFNISHE	FEEDSPEC	DEFFSPEC	SPECJALIS	NISHENAME
ff5f_42f6	17142	2401	221	249	28	0	173	255	95	8	6	14	ff5f	
7f1f_439c	17308	2401	222	294	72	0	713	127	31	7	5	12	7f1f	
ff1b_4563	17763	2401	226		81	294	7281	255	27	8	4	12	ff1b	
7f1b_5b57	23383	17763	271	286	15	0	50	127	27	7	4	11	7f1b	
7f1b_6762	26466	17763	296		11	1	30	127	27	7	4	11	7f1b	
7f9b_6a80	27264	26466	302		5	2	3	127	155	7	5	12	7f9b	
fd1b_694f	26959	17763	300		7	1	4	253	27	7	4	11	fd1b	
ff1f_6964	26980	17763	300		7	1	11	255	31	8	5	13	ff1f	
fd1b_6ae5	27365	17763	303		4	1	3	253	27	7	4	11	fd1b	
ff5b_6b0e	27406	17763	304		3	4	10	255	91	8	5	13	ff5b	
ff19_6b6a	27498	17763	304		3	1	4	255	25	8	3	11	ff19	
fb1b_6b7a	27514	17763	305		2	1	1	251	27	7	4	11	fb1b	
ff1f_6c3b	27707	17763	306		1	1	1	255	31	8	5	13	ff1f	
f71b_6c41	27713	17763	306		1	1	1	247	27	7	4	11	f71b	
ff1f_6c4d	27725	17763	306		1	3	3	255	31	8	5	13	ff1f	
fff_457b	17787	2401	226	277	51	0	203	255	15	8	4	12	fff	
ff1e_45b7	17847	2401	226	231	5	0	4	255	30	8	4	12	ff1e	
fff_46aa	18090	2401	228		79	7	482	255	15	8	4	12	fff	
ff1e_4718	18200	2401	229		78	5	888	255	30	8	4	12	ff1e	
fd1f_47f1	18417	2401	231	234	3	0	2	253	31	7	5	12	fd1f	
ff17_486e	18542	2401	232		75	22	1379	255	23	8	4	12	ff17	
ff1b_4922	18722	2401	233	271	38	0	150	255	27	8	4	12	ff1b	
7f1f_4dbc	19900	2401	243	283	40	0	150	127	31	7	5	12	7f1f	
3f1f_5c70	23664	19900	273		34	35	483	63	31	6	5	11	3f1f	
3f5f_67b2	26546	23664	296		11	1	41	63	95	6	6	12	3f5f	
7f1f_4e4a	20042	2401	244	254	10	0	16	127	31	7	5	12	7f1f	
ff1d_4ec2	20162	2401	245	278	33	0	68	255	29	8	4	12	ff1d	
ff3d_55ac	21932	20162	259	292	33	0	268	255	61	8	5	13	ff3d	
fff_4f66	20326	2401	246	300	54	0	126	255	15	8	4	12	fff	
ff3f_4f8d	20365	2401	247	289	42	0	196	255	63	8	6	14	ff3f	
fff_50b3	20659	2401	249		58	25	776	255	15	8	4	12	fff	
ff1d_5108	20744	2401	250		57	15	290	255	29	8	4	12	ff1d	
ff5d_6bfb	27643	20744	306		1	2	2	255	93	8	5	13	ff5d	
ff5f_5119	20761	2401	250	253	3	0	2	255	95	8	6	14	ff5f	
7f1f_51fc	20988	2401	252	303	51	0	255	127	31	7	5	12	7f1f	
ff1d_53b2	21426	2401	255	289	34	0	104	255	29	8	4	12	ff1d	
f71f_53f7	21495	2401	256	265	9	0	6	247	31	7	5	12	f71f	
fff_547f	21631	2401	257		50	15	339	255	15	8	4	12	fff	
ff7_6924	26916	21631	300		7	1	6	255	7	8	3	11	ff7	
fff_5516	21782	2401	258	279	21	0	117	255	15	8	4	12	fff	
ff1e_561f	22047	2401	260		47	4	358	255	30	8	4	12	ff1e	
7f1f_570e	22286	2401	262	291	29	0	105	127	31	7	5	12	7f1f	
7f1e_5a94	23188	22286	269	283	14	0	23	127	30	7	4	11	7f1e	
ff3f_581a	22554	2401	264	292	28	0	111	255	63	8	6	14	ff3f	
ff1d_586d	22637	2401	265	271	6	0	2	255	29	8	4	12	ff1d	
ff5d_5921	22817	22637	266		41	3	133	255	93	8	5	13	ff5d	
ff5f_59d8	23000	2401	268	279	11	0	10	255	95	8	6	14	ff5f	
ff5e_5f30	24368	23000	279		28	6	86	255	94	8	5	13	ff5e	
bf1f_5af8	23288	2401	270	284	14	0	16	191	31	7	5	12	bf1f	
ff17_5ca5	23717	2401	273		34	30	690	255	23	8	4	12	ff17	
ff1b_5f8c	24460	2401	279		28	38	424	255	27	8	4	12	ff1b	
7f1f_60e3	24803	2401	282		25	8	108	127	31	7	5	12	7f1f	
7f17_6c18	27672	24803	306		1	1	2	127	23	7	4	11	7f17	
ff1d_6203	25091	2401	284		23	5	51	255	29	8	4	12	ff1d	
ff1b_625e	25182	2401	285		22	18	185	255	27	8	4	12	ff1b	
ff3b_69a2	27042	25182	301		6	1	8	255	59	8	5	13	ff3b	
fff_6272	25202	2401	285		22	2	84	255	15	8	4	12	fff	
ff1d_63ad	25517	2401	288		19	16	122	255	29	8	4	12	ff1d	
ff1b_63e4	25572	2401	288		19	31	114	255	27	8	4	12	ff1b	
ef1f_6513	25875	2401	291	295	4	0	3	239	31	7	5	12	ef1f	
ff5f_652c	25900	2401	291		16	1	18	255	95	8	6	14	ff5f	
fd5f_69d7	27095	25900	301		6	1	3	253	95	7	6	13	fd5f	
ff1e_6560	25952	2401	291		16	8	46	255	30	8	4	12	ff1e	
ff17_65e1	26081	2401	292		15	15	58	255	23	8	4	12	ff17	
ff17_65ea	26090	2401	292		15	6	110	255	23	8	4	12	ff17	
ff1e_66cf	26319	2401	294		13	7	58	255	30	8	4	12	ff1e	
ff3f_6809	26633	2401	297		10	2	47	255	63	8	6	14	ff3f	
ff1d_6854	26708	2401	298		9	1	41	255	29	8	4	12	ff1d	
ff1d_6869	26729	2401	298		9	8	20	255	29	8	4	12	ff1d	
ff1b_6920	26912	2401	299		8	2	12	255	27	8	4	12	ff1b	
ff1e_697f	27007	2401	300		7	3	13	255	30	8	4	12	ff1e	
f71f_699e	27038	2401	301		6	1	2	247	31	7	5	12	f71f	
bf1f_69bd	27069	2401	301		6	1	3	191	31	7	5	12	bf1f	
7f1f_6a1d	27165	2401	302		5	1	10	127	31	7	5	12	7f1f	
ff1e_6a20	27168	2401	302		5	2	5	255	30	8	4	12	ff1e	
df1f_6acc	27340	2401	303		4	2	3	223	31	7	5	12	df1f	
fff_6ad7	27351	2401	303		4	8	18	255	15	8	4	12	fff	
7f1f_6afb	27387	2401	303		4	4	6	127	31	7	5	12	7f1f	
fff_6b0a	27402	2401	304		3	1	4	255	15	8	4	12	fff	
ff1b_6b12	27410	2401	304		3	1	6	255	27	8	4	12	ff1b	
ff9f_6b22	27426	2401	304		3	1	6	255	159	8	6	14	ff9f	
fd1f_6b35	27445	2401	304		3	1	2	253	31	7	5	12	fd1f	
ff1b_6b4e	27470	2401	304		3	4	7	255	27	8	4	12	ff1b	
ef1f_6b4f	27471	2401	304		3	2	2	239	31	7	5	12	ef1f	
fe1f_6b58	27480	2401	304		3	1	2	254	31	7	5	12	fe1f	
f71f_6b89	27529	2401	305		2	2	2	247	31	7	5	12	f71f	
ef1f_6bb2	27570	2401	305		2	2	2	239	31	7	5	12	ef1f	
bf1f_6bc7	27591	2401	305		2	2	4	191	31	7	5	12	bf1f	
ff5f_6bc9	27593	2401	305		2	1	1	255	95	8	6	14	ff5f	
ff5f_6bf0	27632	2401	306		1	3	3	255	95	8	6	14	ff5f	
fd1f_6c38	27704	2401	306		1	1	1	253	31	7	5	12	fd1f	
ff5f_6c46	27718	2401	306		1	1	1	255	95	8	6	14	ff5f	
ff1d_6c4a	27722	2401	306		1	1	3	255	29	8	4	12	ff1d	
ff17_6c59	27737	2401	306		1	2	2	255	23	8	4	12	ff17	
ff17_6c6b	27755	2401	307		0	1	1	255	23	8	4	12	ff17	
7f1f_6c6e	27758	2401	307		0	1	1	127	31	7	5	12	7f1f	
ff1d_6c76	27766	2401	307		0	1	2	255	29	8	4	12	ff1d	
df1f_6c7a	27770	2401	307		0	1	1	223	31	7	5	12	df1f	
f71f_6c7f	27775	2401	307		0	1	1	247	31	7	5	12	f71f	
ff3f_6c91	27793	2401	307		0	1	1	255	63	8	6	14	ff3f	
ff1e_6c96	27798	2401	307		0	1	1	255	30	8	4	12	ff1e	
fd1f_6ca9	27817	2401	307		0	1	1	253	31	7	5	12	fd1f	
ef1f_6cb6	27830	2401	307		0	1	1	239	31	7	5	12	ef1f	
fb1f_6cc4	27844	2401	307		0	1	1	251	31	7	5	12	fb1f	
ef1f_6cca	27850	2401	307		0	1	1	239	31	7	5	12	ef1f	
fd1f_6cd2	27858	2401	307		0	1	1	253	31	7	5	12	fd1f	
ef1f_6cd9	27865	2401	307		0	1	1	239	31	7	5	12	ef1f	
ff3b_af0	2800	1251	79	252	173	0	3970	255	59	8	5	13	ff3b	
ff1b_2318	8984	2800	151		156	130	7961	255	27	8	4	12	ff1b	
ff3b_4e82	20098	8984	245	256	11	0	30	255	59	8	5	13	ff3b	
ff13_572d	22317	8984	262	269	7	0	6	255	19	8	3	11	ff13	
ffb_5b21	23329	8984	270	280	10	0	12	255	11	8	3	11	ffb	
f7b_5be4	23524	23329	272	275	3	0	3	247	11	7	3	10	f7b	
7f1b_6756	26454	8984	295		12	2	29	127	27	7	4	11	7f1b	
ff1a_6a59	27225	8984	302		5	4	7	255	26	8	3	11	ff1a	
ff5b_6c9d	27805	8984	307		0	1	1	255	91	8	5	13	ff5b	
ff9b_6cbb	27835	8984	307		0	1	1	255	155	8	5	13	ff9b	
ff2b_3007	12295	2800	181	220	39	0	172	255	43	8	4	12	ff2b	
ff3e_df5	3573	1251	88	229	141	0	5336	255	62	8	5	13	ff3e	
7f3e_1a16	6678	3573	125	204	79	0	525	127	62	7	5	12	7f3e	
773e_2af3	10995	6678	170	228	58	0	268	119	62	6	5	11	773e	
373e_3678	13944	10995	195		112	49	7680	55	62	5	5	10	373e	
363e_4c20	19488	13944	240	286	46	0	261	54	62	4	5	9	363e	
353e_4faf	20399	13944	247	305	58	0	368	53	62	4	5	9	353e	
173e_5224	21028	13944	252	279	27	0	108	23	62	4	5	9	173e	
353e_66cc	26316	13944	294		13	10	75	53	62	4	5	9	353e	
372e_67fa	26618	13944	297		10	19	86	55	46	5	4	9	372e	
3736_6a8e	27278	13944	303		4	4	19	55	54	5	4	9	3736	
371e_6c52	27730	13944	306		1	2	3	55	30	5	4	9	371e	
ef3e_2375	9077	3573	152	158	6	0	4	239	62	7	5	12	ef3e	
ff3a_2a86	10886	3573	169	171	2	0	2	255	58	8	4	12	ff3a	
fe3e_3619	13849	3573	194	211	17	0	14	254	62	7	5	12	fe3e	
ff37_1582	5506	1251	110	242	132	0	6787	255	55	8	5	13	ff37	
ff33_24f7	9463	5506	156	227	71	0	338	255	51	8	4	12	ff33	
ff3f_2f14	12052	5506	179	238	59	0	189	255	63	8	6	14	ff3f	
ff7f_1824	6180	1251	119	146	27	0	148	255	127	8	7	15	ff7f	
7f3f_1ab3	6835	1251	127	282	155	0	4579	127	63	7	6	13	7f3f	
7f3e_3b4c	15180	6835	205	231	26	0	201	127	62	7	5	12	7f3e	
7b3f_4b6a	19306	6835	238	270	32	0	171	123	63	6	6	12	7b3f	
7f3f_1b0f	6927	1251	128	171	43	0	247	127	63	7	6	13	7f3f	
ff3d_1b8c	7052	1251	130	151	21	0	107	255	61	8	5	13	ff3d	
ff3b_1db8	7608	1251	136	203	67	0	948	255	59	8	5	13	ff3b	
ff3d_20ac	8364	1251	145	177	32	0	260	255	61	8	5	13	ff3d	
ff2f_24b2	9394	1251	155		152	9	4219	255	47	8	5	13	ff2f	
ff2d_3356	13142	9394	188	256	68	0	871	255	45	8	4	12	ff2d	
ff37_24de	9438	1251	156	180	24	0	106	255	55	8	5	13	ff37	
ff37_251e	9502	1251	156	188	32	0	102	255	55	8	5	13	ff37	
ff3e_27e4	10212	1251	163	181	18	0	26	255	62	8	5	13	ff3e	
ff3d_2999	10649	1251	167	219	52	0	155	255	61	8	5	13	ff3d	
ff37_2b0a	11018	1251	170	207	37	0	294	255	55	8	5	13	ff37	
ff1f_35f6	13814	1251	194	228	34	0	129	255	31	8	5	13	ff1f	
ff3d_3983	14723	1251	201	241	40	0	266	255	61	8	5	13	ff3d	
ff3d_3dc0	15808	1251	210	223	13	0	25	255	61	8	5	13	ff3d	
ef3f_42e8	17128	1251	221	223	2	0	2	239	63	7	6	13	ef3f	
fe7f_56e	1390	559	61	111	50	0	183	254	127	7	7	14	fe7f	
f77f_6ab	1707	559	66	102	36	0	116	247	127	7	7	14	f77f	
7f7f_9af	2479	559	76	93	17	0	59	127	127	7	7	14	7f7f	
7f6f_f0d	3853	2479	91	240	149	0	2771	127	111	7	6	13	7f6f	
7e6f_2368	9064	3853	152	180	28	0	125	126	111	6	6	12	7e6f	
ff6f_9d0	2512	559	76	108	32	0	127	255	111	8	6	14	ff6f	
fe7f_fe8	4072	559	94	132	38	0	104	254	127	7	7	14	fe7f	
7e7f_1041	4161	4072	95	265	170	0	3324	126	127	6	7	13	7e7f	
6e7f_1dbb	7611	4161	137	172	35	0	206	110	127	5	7	12	6e7f	
6e3f_2876	10358	7611	165	206	41	0	275	110	63	5	6	11	6e3f	
7c7f_28d9	10457	4161	165	184	19	0	56	124	127	5	7	12	7c7f	
7f7f_10cf	4303	559	97	192	95	0	1246	127	127	7	7	14	7f7f	
ff3f_11ed	4589	559	100	149	49	0	543	255	63	8	6	14	ff3f	
ff6f_1b24	6948	559	128	129	1	0	1	255	111	8	6	14	ff6f	
feff_23f	575	1	44	83	39	0	335	254	255	7	8	15	feff	
efff_243	579	1	44	69	25	0	148	239	255	7	8	15	efff	
fbff_249	585	1	44	76	32	0	201	251	255	7	8	15	fbff	
fb7f_38e	910	585	52	109	57	0	484	251	127	7	7	14	fb7f	
f3ff_3ec	1004	585	53	127	74	0	416	243	255	6	8	14	f3ff	
fdff_24b	587	1	44	97	53	0	270	253	255	7	8	15	fdff	
fffb_24f	591	1	44	65	21	0	29	255	251	8	7	15	fffb	
fbff_256	598	1	44	87	43	0	126	251	255	7	8	15	fbff	
ffef_25a	602	1	45	50	5	0	4	255	239	8	7	15	ffef	
efff_266	614	1	45	90	45	0	233	239	255	7	8	15	efff	
feff_277	631	1	45	112	67	0	567	254	255	7	8	15	feff	
dfff_27d	637	1	45	76	31	0	127	223	255	7	8	15	dfff	
ff7f_29c	668	1	46	202	156	0	5551	255	127	8	7	15	ff7f	
ff7b_4b4	1204	668	57	220	163	0	3032	255	123	8	6	14	ff7b	
ff6b_1288	4744	1204	101	128	27	0	133	255	107	8	5	13	ff6b	
df7f_e70	3696	668	90	92	2	0	2	223	127	7	7	14	df7f	
ff7e_1165	4453	668	98	156	58	0	489	255	126	8	6	14	ff7e	
7f7f_163c	5692	668	112	275	163	0	6043	127	127	7	7	14	7f7f	
7f7e_1af7	6903	5692	128	189	61	0	488	127	126	7	6	13	7f7e	
7d7f_29b8	10680	5692	167	206	39	0	158	125	127	6	7	13	7d7f	
7f3f_2ad2	10962	5692	170	171	1	0	2	127	63	7	6	13	7f3f	
7f7f_1850	6224	668	119	147	28	0	148	127	127	7	7	14	7f7f	
ffdf_2ad	685	1	47	77	30	0	111	255	223	8	7	15	ffdf	
ffef_2bb	699	1	47	92	45	0	149	255	239	8	7	15	ffef	
fdff_2bf	703	1	47	128	81	0	1781	253	255	7	8	15	fdff	
efff_2cb	715	1	47	82	35	0	201	239	255	7	8	15	efff	
ff7f_2d0	720	1	47	91	44	0	102	255	127	8	7	15	ff7f	
fbff_2dc	732	1	48	51	3	0	3	251	255	7	8	15	fbff	
dbff_2ff	767	732	49	61	12	0	22	219	255	6	8	14	dbff	
dfff_2e0	736	1	48	111	63	0	191	223	255	7	8	15	dfff	
bfff_2ee	750	1	48	55	7	0	6	191	255	7	8	15	bfff	
f7ff_2f8	760	1	48	53	5	0	3	247	255	7	8	15	f7ff	
bfff_302	770	1	49	52	3	0	6	191	255	7	8	15	bfff	
ff7f_30d	781	1	49	157	108	0	7913	255	127	8	7	15	ff7f	
ff5f_b35	2869	781	80	205	125	0	3188	255	95	8	6	14	ff5f	
f75f_e87	3719	2869	90	128	38	0	151	247	95	7	6	13	f75f	
775f_fc0	4032	3719	93	136	43	0	261	119	95	6	6	12	775f	
ff1f_1638	5688	2869	112		195	309	43602	255	31	8	5	13	ff1f	
ff1b_301f	12319	5688	181		126	31	5268	255	27	8	4	12	ff1b	
ff13_4024	16420	12319	215	215	0	0	1	255	19	8	3	11	ff13	
7f1b_571d	22301	12319	262	291	29	0	105	127	27	7	4	11	7f1b	
fe1b_69e4	27108	12319	301	306	5	0	4	254	27	7	4	11	fe1b	
fe1f_6b18	27416	27108	304		3	1	2	254	31	7	5	12	fe1f	
bf1f_3841	14401	5688	199	201	2	0	2	191	31	7	5	12	bf1f	
ff1b_3d64	15716	5688	209	264	55	0	316	255	27	8	4	12	ff1b	
ff5f_4197	16791	5688	218	225	7	0	6	255	95	8	6	14	ff5f	
ff5f_41c8	16840	5688	218	232	14	0	34	255	95	8	6	14	ff5f	
fff_436d	17261	5688	222	260	38	0	176	255	15	8	4	12	fff	
ff1b_4bf5	19445	5688	239		68	14	1112	255	27	8	4	12	ff1b	
f71b_6af7	27383	19445	303		4	1	2	247	27	7	4	11	f71b	
7f1f_503b	20539	5688	248	276	28	0	104	127	31	7	5	12	7f1f	
ff1d_5d8c	23948	5688	275		32	2	250	255	29	8	4	12	ff1d	
ff1b_669e	26270	5688	294		13	19	82	255	27	8	4	12	ff1b	
ff5f_67e4	26596	5688	297		10	2	21	255	95	8	6	14	ff5f	
ff5f_67eb	26603	5688	297		10	4	17	255	95	8	6	14	ff5f	
7f5f_6b5c	27484	26603	304		3	2	3	127	95	7	6	13	7f5f	
fff_6822	26658	5688	297		10	7	22	255	15	8	4	12	fff	
ff3f_6aad	27309	5688	303		4	1	8	255	63	8	6	14	ff3f	
df1f_6bcc	27596	5688	305		2	1	2	223	31	7	5	12	df1f	
fe1f_6c8e	27790	5688	307		0	1	1	254	31	7	5	12	fe1f	
ff1b_6ca4	27812	5688	307		0	1	1	255	27	8	4	12	ff1b	
fe1f_6cd6	27862	5688	307		0	1	1	254	31	7	5	12	fe1f	
ff57_26f2	9970	2869	161	204	43	0	279	255	87	8	5	13	ff57	
fd7f_b3f	2879	781	80	117	37	0	90	253	127	7	7	14	fd7f	
dd7f_fa5	4005	2879	93	98	5	0	9	221	127	6	7	13	dd7f	
ff7b_e34	3636	781	89	125	36	0	111	255	123	8	6	14	ff7b	
7f7f_f13	3859	781	92	145	53	0	263	127	127	7	7	14	7f7f	
ff7b_105a	4186	781	95	111	16	0	58	255	123	8	6	14	ff7b	
ff7b_118a	4490	781	99	101	2	0	2	255	123	8	6	14	ff7b	
fbff_316	790	1	49	109	60	0	434	251	255	7	8	15	fbff	
fbff_324	804	1	49	71	22	0	121	251	255	7	8	15	fbff	
f7ff_34d	845	1	50	93	43	0	165	247	255	7	8	15	f7ff	
ff7f_352	850	1	50	154	104	0	3354	255	127	8	7	15	ff7f	
fbff_369	873	1	51	122	71	0	965	251	255	7	8	15	fbff	
7bff_d35	3381	873	86	147	61	0	425	123	255	6	8	14	7bff	
ff7f_36a	874	1	51	135	84	0	461	255	127	8	7	15	ff7f	
7f7f_82a	2090	874	71	293	222	0	5978	127	127	7	7	14	7f7f	
7f3f_10fb	4347	2090	97	162	65	0	214	127	63	7	6	13	7f3f	
7d7f_11cd	4557	2090	99	187	88	0	1241	125	127	6	7	13	7d7f	
7d7d_16ed	5869	4557	114	152	38	0	219	125	125	6	6	12	7d7d	
7f7e_1525	5413	2090	109	136	27	0	129	127	126	7	6	13	7f7e	
7f3f_2b7b	11131	2090	171	219	48	0	184	127	63	7	6	13	7f3f	
3f7f_2dbc	11708	2090	176	178	2	0	3	63	127	6	7	13	3f7f	
7f7b_308d	12429	2090	182	191	9	0	20	127	123	7	6	13	7f7b	
dfff_37b	891	1	51	101	50	0	461	223	255	7	8	15	dfff	
f7ff_385	901	1	51	115	64	0	799	247	255	7	8	15	f7ff	
7fff_387	903	1	52	95	43	0	171	127	255	7	8	15	7fff	
fbff_38a	906	1	52	87	35	0	265	251	255	7	8	15	fbff	
fbef_69a	1690	906	66	98	32	0	120	251	239	7	7	14	fbef	
f7ff_38f	911	1	52	65	13	0	23	247	255	7	8	15	f7ff	
feff_398	920	1	52	83	31	0	117	254	255	7	8	15	feff	
ff7f_3a6	934	1	52	146	94	0	2302	255	127	8	7	15	ff7f	
f77f_1016	4118	934	95	135	40	0	122	247	127	7	7	14	f77f	
ff7f_3ae	942	1	52	173	121	0	1494	255	127	8	7	15	ff7f	
bfff_3bb	955	1	52	62	10	0	12	191	255	7	8	15	bfff	
fdff_3bd	957	1	53	122	69	0	983	253	255	7	8	15	fdff	
fdfd_598	1432	957	62	93	31	0	161	253	253	7	7	14	fdfd	
edff_11de	4574	957	100	104	4	0	8	237	255	6	8	14	edff	
ff7f_3c8	968	1	53	145	92	0	1658	255	127	8	7	15	ff7f	
ff7e_17e2	6114	968	118	164	46	0	202	255	126	8	6	14	ff7e	
feff_3ce	974	1	53	85	32	0	176	254	255	7	8	15	feff	
febf_72f	1839	974	68	73	5	0	8	254	191	7	7	14	febf	
ffbf_7ab	1963	1839	69	158	89	0	669	255	191	8	7	15	ffbf	
feff_3f4	1012	1	54	101	47	0	589	254	255	7	8	15	feff	
f7ff_3fe	1022	1	54	89	35	0	204	247	255	7	8	15	f7ff	
efff_407	1031	1	54	118	64	0	584	239	255	7	8	15	efff	
fdff_40b	1035	1	54	85	31	0	139	253	255	7	8	15	fdff	
ff7f_410	1040	1	54	151	97	0	1706	255	127	8	7	15	ff7f	
fe7f_aef	2799	1040	79	115	36	0	370	254	127	7	7	14	fe7f	
efff_426	1062	1	55	108	53	0	309	239	255	7	8	15	efff	
fdff_449	1097	1	55	125	70	0	1047	253	255	7	8	15	fdff	
dfff_44c	1100	1	56	114	58	0	608	223	255	7	8	15	dfff	
fdff_47f	1151	1	56	97	41	0	313	253	255	7	8	15	fdff	
ff7f_48d	1165	1	57	172	115	0	2617	255	127	8	7	15	ff7f	
ff3f_b30	2864	1165	80	126	46	0	169	255	63	8	6	14	ff3f	
ff7f_491	1169	1	57	167	110	0	4879	255	127	8	7	15	ff7f	
ef7f_6c4	1732	1169	66	128	62	0	719	239	127	7	7	14	ef7f	
7f7f_124d	4685	1169	101	174	73	0	598	127	127	7	7	14	7f7f	
6f7f_19d1	6609	4685	124	125	1	0	2	111	127	6	7	13	6f7f	
fbff_4af	1199	1	57	105	48	0	325	251	255	7	8	15	fbff	
ff7f_4b2	1202	1	57	148	91	0	1748	255	127	8	7	15	ff7f	
ff3f_bb4	2996	1202	82	83	1	0	1	255	63	8	6	14	ff3f	
ff7e_179f	6047	1202	117	135	18	0	24	255	126	8	6	14	ff7e	
efff_4ca	1226	1	58	87	29	0	57	239	255	7	8	15	efff	
ef7f_7c8	1992	1226	70	108	38	0	143	239	127	7	7	14	ef7f	
fbff_4cb	1227	1	58	107	49	0	385	251	255	7	8	15	fbff	
efff_4e0	1248	1	58	59	1	0	1	239	255	7	8	15	efff	
feff_4e9	1257	1	58	116	58	0	202	254	255	7	8	15	feff	
dfff_4fb	1275	1	59	105	46	0	120	223	255	7	8	15	dfff	
fbff_4fe	1278	1	59	97	38	0	211	251	255	7	8	15	fbff	
dfff_517	1303	1	59	84	25	0	101	223	255	7	8	15	dfff	
efff_520	1312	1	59	100	41	0	114	239	255	7	8	15	efff	
ffef_537	1335	1	60	76	16	0	33	255	239	8	7	15	ffef	
dfff_54a	1354	1	60	80	20	0	65	223	255	7	8	15	dfff	
bfff_562	1378	1	61	84	23	0	105	191	255	7	8	15	bfff	
7fff_5a4	1444	1	62	129	67	0	259	127	255	7	8	15	7fff	
ff7f_5a9	1449	1	62	162	100	0	8970	255	127	8	7	15	ff7f	
ff7d_a1f	2591	1449	77	119	42	0	183	255	125	8	6	14	ff7d	
7f7f_de7	3559	1449	88	126	38	0	126	127	127	7	7	14	7f7f	
fd7f_f35	3893	1449	92	106	14	0	24	253	127	7	7	14	fd7f	
7d7f_10dc	4316	3893	97	222	125	0	3433	125	127	6	7	13	7d7f	
7d7e_1eb0	7856	4316	139	165	26	0	125	125	126	6	6	12	7d7e	
797f_2409	9225	4316	154	190	36	0	126	121	127	5	7	12	797f	
ff7d_fd4	4052	1449	94	117	23	0	104	255	125	8	6	14	ff7d	
f77f_11fe	4606	1449	100	104	4	0	5	247	127	7	7	14	f77f	
7f7f_137c	4988	1449	104	125	21	0	121	127	127	7	7	14	7f7f	
ff6f_177d	6013	1449	116	143	27	0	102	255	111	8	6	14	ff6f	
ffbf_5aa	1450	1	62	108	46	0	224	255	191	8	7	15	ffbf	
efff_5e3	1507	1	63	117	54	0	703	239	255	7	8	15	efff	
fff7_5fd	1533	1	64	84	20	0	49	255	247	8	7	15	fff7	
fdff_606	1542	1	64	118	54	0	386	253	255	7	8	15	fdff	
fbff_61d	1565	1	64	113	49	0	777	251	255	7	8	15	fbff	
feff_62f	1583	1	64	89	25	0	78	254	255	7	8	15	feff	
fdff_636	1590	1	65	79	14	0	55	253	255	7	8	15	fdff	
ff7f_644	1604	1	65	129	64	0	726	255	127	8	7	15	ff7f	
fffb_64f	1615	1	65	69	4	0	4	255	251	8	7	15	fffb	
7fff_658	1624	1	65	126	61	0	375	127	255	7	8	15	7fff	
ffdf_68f	1679	1	66	133	67	0	257	255	223	8	7	15	ffdf	
fff7_717	1815	1	67	69	2	0	1	255	247	8	7	15	fff7	
fbff_73c	1852	1	68	84	16	0	49	251	255	7	8	15	fbff	
ff7f_740	1856	1	68	115	47	0	207	255	127	8	7	15	ff7f	
7fff_762	1890	1	68	136	68	0	590	127	255	7	8	15	7fff	
7fef_13ea	5098	1890	105	147	42	0	232	127	239	7	7	14	7fef	
7fff_77a	1914	1	69	114	45	0	207	127	255	7	8	15	7fff	
ff7f_7a5	1957	1	69	153	84	0	699	255	127	8	7	15	ff7f	
ff7e_13b9	5049	1957	104	107	3	0	1	255	126	8	6	14	ff7e	
7f7e_148f	5263	5049	107	130	23	0	99	127	126	7	6	13	7f7e	
fdff_7c7	1991	1	70	107	37	0	108	253	255	7	8	15	fdff	
bfff_7d0	2000	1	70	72	2	0	3	191	255	7	8	15	bfff	
fdff_804	2052	1	70	119	49	0	169	253	255	7	8	15	fdff	
7fff_822	2082	1	71	113	42	0	216	127	255	7	8	15	7fff	
ffbf_83b	2107	1	71	109	38	0	270	255	191	8	7	15	ffbf	
fbff_8a5	2213	1	72	103	31	0	236	251	255	7	8	15	fbff	
bfff_8d5	2261	1	73	107	34	0	205	191	255	7	8	15	bfff	
7fff_8df	2271	1	73	140	67	0	1332	127	255	7	8	15	7fff	
feff_8fc	2300	1	74	116	42	0	127	254	255	7	8	15	feff	
7fff_903	2307	1	74	102	28	0	152	127	255	7	8	15	7fff	
fbff_945	2373	1	75	114	39	0	276	251	255	7	8	15	fbff	
ff7f_993	2451	1	75	88	13	0	23	255	127	8	7	15	ff7f	
ffbf_9b1	2481	1	76	113	37	0	191	255	191	8	7	15	ffbf	
efff_9fe	2558	1	77	105	28	0	190	239	255	7	8	15	efff	
dfff_a07	2567	1	77	108	31	0	400	223	255	7	8	15	dfff	
7fff_a34	2612	1	77	126	49	0	431	127	255	7	8	15	7fff	
ff7f_a7b	2683	1	78	115	37	0	165	255	127	8	7	15	ff7f	
