
EXP:	Thu Dec 27 01:13:49 2018
CO-EVOLUTION [1545869629]
WORLD_SIZE=	200x100
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10
DATA_VER	MCStep	num. of agents	num. of autotrophs	clones	autotrophic clones	species	autotrophic species	clones from the beginning	species from the begining	Mean(EnergyA)	SD(EnergyA)	Max(EnergyA)	Mean(AgeA)	SD(AgeA)	Max(AgeA)	Min(DefenceA)	Max(DefenceA)	Min(TrophyA)	Max(TrophyA)	WhichMain(spec. bits of autotrophs)	MainClass(spec. bits of autotrophs)	WhichMain(spec. bits of heterotrophs)	MainClass(spec. bits of heterotrophs)	N1(spec. bits of autotrophs)	N2(spec. bits of autotrophs)	N3(spec. bits of autotrophs)	N4(spec. bits of autotrophs)	N5(spec. bits of autotrophs)	N6(spec. bits of autotrophs)	N7(spec. bits of autotrophs)	N8(spec. bits of autotrophs)	N9(spec. bits of autotrophs)	N10(spec. bits of autotrophs)	N11(spec. bits of autotrophs)	N12(spec. bits of autotrophs)	N13(spec. bits of autotrophs)	N14(spec. bits of autotrophs)	N15(spec. bits of autotrophs)	N16(spec. bits of autotrophs)	N1(spec. bits of heterotrophs)	N2(spec. bits of heterotrophs)	N3(spec. bits of heterotrophs)	N4(spec. bits of heterotrophs)	N5(spec. bits of heterotrophs)	N6(spec. bits of heterotrophs)	N7(spec. bits of heterotrophs)	N8(spec. bits of heterotrophs)	N9(spec. bits of heterotrophs)	N10(spec. bits of heterotrophs)	N11(spec. bits of heterotrophs)	N12(spec. bits of heterotrophs)	N13(spec. bits of heterotrophs)	N14(spec. bits of heterotrophs)	N15(spec. bits of heterotrophs)	N16(spec. bits of heterotrophs)	CLOCK
65	660	5524	3572	29	10	9	2	492	92	3219.45	14845.8	309834	216.825	10.9745	255	0	255	0	255	16.5	3143	15.5	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	42	387	3143	0	0	0	0	0	0	0	0	0	0	0	0	9	74	1869	0	12597
66	670	5528	3597	28	10	9	2	496	87	3153.14	14677.2	291625	216.655	10.8559	255	0	255	0	255	16.5	3171	15.5	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	41	385	3171	0	0	0	0	0	0	0	0	0	0	0	0	9	87	1835	0	12647
67	680	5517	3602	30	11	9	2	504	84	3074.05	14451.3	267758	216.667	10.9113	255	0	255	0	255	16.5	3167	15.5	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	42	393	3167	0	0	0	0	0	0	0	0	0	0	0	0	13	77	1825	0	12697
68	690	5450	3538	32	11	9	3	515	87	3045.19	14806.9	443258	216.517	10.7599	255	0	255	0	255	16.5	3060	15.5	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	35	443	3060	0	0	0	0	0	0	0	0	0	0	0	0	12	65	1835	0	12761
69	700	5626	3694	31	11	11	4	528	87	2911.42	13943.6	412543	216.542	10.6843	255	0	255	0	255	16.5	3189	15.5	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	43	462	3189	0	0	0	0	0	0	0	0	0	0	0	0	11	76	1845	0	12817
70	710	5723	3726	31	11	10	4	539	90	2798.04	14163.3	447230	216.524	10.7693	255	0	255	0	255	16.5	3197	15.5	1914	0	0	0	0	0	0	0	0	0	0	0	0	0	44	485	3197	0	0	0	0	0	0	0	0	0	0	0	0	12	71	1914	0	12868
71	720	5785	3787	34	11	10	4	549	90	2712.3	12875.3	369633	216.595	10.7755	255	0	255	0	255	16.5	3189	15.5	1886	0	0	0	0	0	0	0	0	0	0	0	0	0	38	560	3189	0	0	0	0	0	0	0	0	0	0	0	0	17	95	1886	0	12917
72	730	5723	3704	34	10	10	4	556	91	2752.78	12461.7	367563	216.635	10.8954	255	0	255	0	255	16.5	3112	15.5	1914	0	0	0	0	0	0	0	0	0	0	0	0	0	30	562	3112	0	0	0	0	0	0	0	0	0	0	0	0	15	90	1914	0	12968
73	740	5640	3698	33	10	10	4	572	96	2757.25	12232.6	306263	216.613	10.8384	255	0	255	0	255	16.5	3058	15.5	1856	0	0	0	0	0	0	0	0	0	0	0	0	0	26	614	3058	0	0	0	0	0	0	0	0	0	0	0	0	15	71	1856	0	13018
74	750	5531	3653	33	11	10	4	580	91	2808.24	11986.7	281306	216.638	10.8992	255	0	255	0	255	16.5	2971	15.5	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	31	651	2971	0	0	0	0	0	0	0	0	0	0	0	0	13	79	1786	0	13067
75	760	5454	3542	36	12	10	4	592	98	2822.5	12127.4	281960	216.688	10.8417	255	0	255	0	255	16.5	2879	15.5	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	23	640	2879	0	0	0	0	0	0	0	0	0	0	0	0	13	74	1825	0	13121
76	770	5560	3634	34	13	10	4	601	95	2677.85	11861.2	328107	216.512	10.8255	255	0	255	0	255	16.5	2906	15.5	1842	0	0	0	0	0	0	0	0	0	0	0	0	1	19	708	2906	0	0	0	0	0	0	0	0	0	0	0	0	16	68	1842	0	13169
77	780	5582	3698	36	12	10	4	615	98	2648.13	11489.8	330354	216.295	10.5677	255	0	255	0	255	16.5	2952	15.5	1792	0	0	0	0	0	0	0	0	0	0	0	0	1	19	726	2952	0	0	0	0	0	0	0	0	0	0	0	0	17	75	1792	0	13219
78	790	5704	3777	35	12	10	4	622	97	2587.41	11913.9	440710	216.54	10.7676	255	0	255	0	255	16.5	2970	15.5	1832	0	0	0	0	0	0	0	0	0	0	0	0	0	31	776	2970	0	0	0	0	0	0	0	0	0	0	0	0	17	78	1832	0	13268
79	800	5772	3859	39	12	10	4	631	99	2561.94	11284.1	407463	216.741	11.0285	255	0	255	0	255	16.5	3016	15.5	1806	0	0	0	0	0	0	0	0	0	0	0	0	0	24	819	3016	0	0	0	0	0	0	0	0	0	0	0	0	16	91	1806	0	13318
80	810	5753	3837	41	11	10	4	641	101	2549.27	10502.8	320456	216.485	10.8011	255	0	255	0	255	16.5	2955	15.5	1784	0	0	0	0	0	0	0	0	0	0	0	0	0	30	852	2955	0	0	0	0	0	0	0	0	0	0	0	0	20	112	1784	0	13369
81	820	5675	3758	42	12	9	4	653	102	2582.76	10648.8	375142	216.684	10.9231	255	0	255	0	255	16.5	2877	15.5	1773	0	0	0	0	0	0	0	0	0	0	0	0	0	35	846	2877	0	0	0	0	0	0	0	0	0	0	0	0	23	121	1773	0	13420
82	830	5630	3720	42	13	9	4	666	104	2597.23	10390.3	310357	216.601	11.1107	255	0	255	0	255	16.5	2834	15.5	1774	0	0	0	0	0	0	0	0	0	0	0	0	0	41	845	2834	0	0	0	0	0	0	0	0	0	0	0	0	20	116	1774	0	13475
83	840	5651	3722	49	14	9	4	684	116	2551.29	10312.5	326190	216.626	10.9554	255	0	255	0	255	16.5	2778	15.5	1763	0	0	0	0	0	0	0	0	0	0	0	0	0	56	888	2778	0	0	0	0	0	0	0	0	0	0	0	0	21	145	1763	0	13532
84	850	5631	3693	46	13	9	4	692	110	2528.99	9844.3	278754	216.661	10.7891	255	0	255	0	255	16.5	2711	15.5	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	73	909	2711	0	0	0	0	0	0	0	0	0	0	0	0	16	170	1752	0	13587
85	860	5561	3618	45	11	9	4	704	110	2519.05	9799.86	277315	216.67	10.8724	255	0	255	0	255	16.5	2570	15.5	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	101	947	2570	0	0	0	0	0	0	0	0	0	0	0	0	23	159	1761	0	13641
86	870	5545	3628	45	12	10	5	717	112	2473.37	9558.41	274494	216.571	10.9074	255	0	255	0	255	16.5	2507	15.5	1742	0	0	0	0	0	0	0	0	0	0	0	0	0	134	987	2507	0	0	0	0	0	0	0	0	0	0	0	0	31	144	1742	0	13694
87	880	5652	3704	42	12	10	5	723	101	2361	8996.05	232959	216.44	10.7518	255	0	255	0	255	16.5	2538	15.5	1768	0	0	0	0	0	0	0	0	0	0	0	0	1	121	1044	2538	0	0	0	0	0	0	0	0	0	0	0	0	25	155	1768	0	13745
88	890	5703	3825	44	11	10	5	737	108	2328.61	8903.73	233662	216.525	10.7712	255	0	255	0	255	16.5	2559	15.5	1725	0	0	0	0	0	0	0	0	0	0	0	0	1	146	1119	2559	0	0	0	0	0	0	0	0	0	0	0	0	23	130	1725	0	13801
89	900	5910	4038	41	11	10	5	745	103	2250.41	8619.22	235680	216.698	10.8799	255	0	255	0	255	16.5	2680	15.5	1726	0	0	0	0	0	0	0	0	0	0	0	0	1	165	1192	2680	0	0	0	0	0	0	0	0	0	0	0	0	19	127	1726	0	13852
90	910	6030	4150	41	12	9	5	751	102	2197.86	8335.22	222497	216.676	10.9884	255	0	255	0	255	16.5	2735	15.5	1726	0	0	0	0	0	0	0	0	0	0	0	0	2	164	1249	2735	0	0	0	0	0	0	0	0	0	0	0	0	26	128	1726	0	13908
91	920	6069	4205	41	13	9	5	761	108	2197.97	7980.35	193290	216.726	10.9356	255	0	255	0	255	16.5	2747	15.5	1726	0	0	0	0	0	0	0	0	0	0	0	0	1	180	1277	2747	0	0	0	0	0	0	0	0	0	0	0	0	31	107	1726	0	13965
92	930	6231	4415	40	14	9	5	771	105	2162.65	7609.39	181287	216.785	10.9005	255	0	255	0	255	16.5	2860	15.5	1692	0	0	0	0	0	0	0	0	0	0	0	0	1	172	1382	2860	0	0	0	0	0	0	0	0	0	0	0	0	23	101	1692	0	14024
93	940	6549	4658	38	14	9	5	778	105	2155.02	7715.68	254630	216.975	11.2079	255	0	255	0	255	16.5	2923	15.5	1760	0	0	0	0	0	0	0	0	0	0	0	0	1	189	1545	2923	0	0	0	0	0	0	0	0	0	0	0	0	33	98	1760	0	14079
94	950	6519	4661	34	11	9	5	789	103	2200.23	7598.85	236563	216.951	11.0187	255	0	255	0	255	16.5	2825	15.5	1739	0	0	0	0	0	0	0	0	0	0	0	0	0	206	1630	2825	0	0	0	0	0	0	0	0	0	0	0	0	27	92	1739	0	14136
95	960	6514	4654	36	11	9	5	794	102	2240.49	7610.62	230983	217.252	11.1795	255	0	255	0	255	16.5	2632	15.5	1732	0	0	0	0	0	0	0	0	0	0	0	0	0	216	1806	2632	0	0	0	0	0	0	0	0	0	0	0	0	27	101	1732	0	14201
96	970	6529	4650	41	14	9	5	812	112	2300.76	7879.89	233282	217.054	11.2325	255	0	255	0	255	16.5	2569	15.5	1743	0	0	0	0	0	0	0	0	0	0	0	0	0	222	1859	2569	0	0	0	0	0	0	0	0	0	0	0	0	31	105	1743	0	14255
97	980	6560	4664	42	14	9	5	825	111	2264.19	7590.08	209533	216.778	11.1476	255	0	255	0	255	16.5	2476	15.5	1767	0	0	0	0	0	0	0	0	0	0	0	0	1	284	1903	2476	0	0	0	0	0	0	0	0	0	0	0	0	29	100	1767	0	14309
98	990	6700	4709	42	15	9	5	840	117	2235.61	7556.92	227744	216.511	10.893	255	0	255	0	255	16.5	2407	15.5	1851	0	0	0	0	0	0	0	0	0	0	0	0	1	281	2020	2407	0	0	0	0	0	0	0	0	0	0	0	0	34	106	1851	0	14364
99	1000	6514	4560	39	13	9	5	852	111	2277.59	7925.68	246879	216.635	10.964	255	0	255	0	255	16.5	2197	15.5	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	287	2076	2197	0	0	0	0	0	0	0	0	0	0	0	0	36	98	1820	0	14429
100	1010	6434	4471	42	15	9	5	864	111	2303.89	7985.19	235110	216.724	10.9595	255	0	255	0	255	16.5	2093	15.5	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	289	2089	2093	0	0	0	0	0	0	0	0	0	0	0	0	33	104	1826	0	14505
101	1020	6271	4313	40	14	9	5	871	110	2337.99	8008.02	230054	216.769	10.9917	255	0	255	0	255	15.5	2083	15.5	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	315	2083	1915	0	0	0	0	0	0	0	0	0	0	0	0	24	89	1845	0	14562
102	1030	6344	4354	45	16	9	5	891	123	2309.78	7952.5	218032	216.498	10.8222	255	0	255	0	255	15.5	2220	15.5	1875	0	0	0	0	0	0	0	0	0	0	0	0	0	334	2220	1800	0	0	0	0	0	0	0	0	0	0	0	0	19	96	1875	0	14620
103	1040	6316	4338	50	17	9	5	908	125	2327.84	7810.93	217490	216.756	10.817	255	0	255	0	255	15.5	2366	15.5	1855	0	0	0	0	0	0	0	0	0	0	0	0	0	331	2366	1641	0	0	0	0	0	0	0	0	0	0	0	0	19	104	1855	0	14684
104	1050	6424	4491	52	16	9	5	921	127	2237.28	7328.92	169466	216.522	10.7179	255	0	255	0	255	15.5	2572	15.5	1805	0	0	0	0	0	0	0	0	0	0	0	0	0	385	2572	1534	0	0	0	0	0	0	0	0	0	0	0	0	20	108	1805	0	14745
105	1060	6417	4466	53	16	9	5	935	129	2258.76	7401.9	152598	216.791	11.0138	255	0	255	0	255	15.5	2608	15.5	1803	0	0	0	0	0	0	0	0	0	0	0	0	0	406	2608	1452	0	0	0	0	0	0	0	0	0	0	0	0	22	126	1803	0	14804
106	1070	6367	4427	53	15	9	5	943	128	2245.45	7273.67	154172	216.79	11.0736	255	0	255	0	255	15.5	2633	15.5	1789	0	0	0	0	0	0	0	0	0	0	0	0	0	395	2633	1399	0	0	0	0	0	0	0	0	0	0	0	0	27	124	1789	0	14861
107	1080	6316	4413	48	13	9	5	951	127	2191.39	6944.91	153692	216.584	10.9602	255	0	255	0	255	15.5	2680	15.5	1764	0	0	0	0	0	0	0	0	0	0	0	0	0	374	2680	1359	0	0	0	0	0	0	0	0	0	0	0	0	23	116	1764	0	14918
108	1090	6452	4586	47	12	9	5	961	127	2144.2	6988.18	156352	216.47	10.6692	255	0	255	0	255	15.5	2793	15.5	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	403	2793	1390	0	0	0	0	0	0	0	0	0	0	0	0	19	113	1734	0	14973
109	1100	6589	4655	51	12	9	5	978	132	2091.12	6831.75	170937	216.577	10.7785	255	0	255	0	255	15.5	2800	15.5	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	435	2800	1420	0	0	0	0	0	0	0	0	0	0	0	0	18	139	1777	0	15030
110	1110	6670	4798	51	11	9	5	992	136	2080.41	6624.77	163827	216.608	10.9288	255	0	255	0	255	15.5	2920	15.5	1715	0	0	0	0	0	0	0	0	0	0	0	0	0	478	2920	1400	0	0	0	0	0	0	0	0	0	0	0	0	17	140	1715	0	15088
111	1120	6747	4888	51	15	9	5	1006	139	2059.05	6504.28	140869	216.681	10.847	255	0	255	0	255	15.5	3016	15.5	1706	0	0	0	0	0	0	0	0	0	0	0	0	1	496	3016	1375	0	0	0	0	0	0	0	0	0	0	0	0	14	139	1706	0	15146
112	1130	6712	4835	50	14	10	6	1015	133	2072.98	6246.24	115344	216.977	11.006	255	0	255	0	255	15.5	3008	15.5	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	544	3008	1283	0	0	0	0	0	0	0	0	0	0	0	0	22	135	1720	0	15213
113	1140	6937	5091	47	13	10	6	1027	135	2007.05	6140.61	104097	216.821	11.0793	255	0	255	0	255	15.5	3172	15.5	1694	0	0	0	0	0	0	0	0	0	0	0	0	2	584	3172	1333	0	0	0	0	0	0	0	0	0	0	0	0	22	130	1694	0	15271
114	1150	7135	5285	50	16	9	5	1039	139	1968.02	6097.1	114084	216.675	10.9704	255	0	255	0	255	15.5	3399	15.5	1691	0	0	0	0	0	0	0	0	0	0	0	0	5	541	3399	1340	0	0	0	0	0	0	0	0	0	0	0	0	20	139	1691	0	15331
115	1160	7311	5512	54	17	9	5	1055	140	1962.82	6055	120293	216.892	10.9373	255	0	255	0	255	15.5	3630	15.5	1603	0	0	0	0	0	0	0	0	0	0	0	0	20	558	3630	1304	0	0	0	0	0	0	0	0	0	0	0	0	26	170	1603	0	15389
116	1170	7511	5670	51	18	9	5	1064	133	1962.49	5997.1	120894	217.108	11.0941	255	0	255	0	255	15.5	3788	15.5	1666	0	0	0	0	0	0	0	0	0	0	0	0	22	565	3788	1295	0	0	0	0	0	0	0	0	0	0	0	0	26	149	1666	0	15448
117	1180	7590	5765	52	18	10	6	1085	139	1979.1	5851.38	107102	217.239	11.3002	255	0	255	0	255	15.5	3975	15.5	1621	0	0	0	0	0	0	0	0	0	0	0	0	29	574	3975	1187	0	0	0	0	0	0	0	0	0	0	0	0	35	169	1621	0	15511
118	1190	7684	5827	54	17	10	6	1100	142	2021.33	6180.51	109412	217.049	11.2186	255	0	255	0	255	15.5	4115	15.5	1668	0	0	0	0	0	0	0	0	0	0	0	0	34	587	4115	1091	0	0	0	0	0	0	0	0	0	0	0	0	26	163	1668	0	15571
119	1200	7694	5840	53	17	10	6	1111	143	2055.96	6344.99	117999	217.182	11.2617	255	0	255	0	255	15.5	4116	15.5	1657	0	0	0	0	0	0	0	0	0	0	0	0	58	621	4116	1045	0	0	0	0	0	0	0	0	0	0	0	0	31	166	1657	0	15628
120	1210	7490	5656	56	17	10	6	1125	144	2132.71	6715.2	134528	217.244	11.1971	255	0	255	0	255	15.5	4029	15.5	1625	0	0	0	0	0	0	0	0	0	0	0	0	42	612	4029	973	0	0	0	0	0	0	0	0	0	0	0	0	34	175	1625	0	15685
121	1220	7625	5802	57	18	10	6	1136	145	2113.98	7014.94	167234	217.076	11.2516	255	0	255	0	255	15.5	4103	15.5	1611	0	0	0	0	0	0	0	0	0	0	0	0	37	701	4103	961	0	0	0	0	0	0	0	0	0	0	0	3	29	180	1611	0	15746
122	1230	7667	5807	58	18	10	6	1143	143	2084.11	6957.47	153062	216.994	11.1962	255	0	255	0	255	15.5	4143	15.5	1650	0	0	0	0	0	0	0	0	0	0	0	0	30	730	4143	904	0	0	0	0	0	0	0	0	0	0	0	4	31	175	1650	0	15809
123	1240	7817	6033	57	16	10	6	1153	142	2066.98	7063.32	161089	216.993	10.9015	255	0	255	0	255	15.5	4377	15.5	1591	0	0	0	0	0	0	0	0	0	0	0	0	48	768	4377	840	0	0	0	0	0	0	0	0	0	0	0	0	26	167	1591	0	15868
124	1250	7915	6070	61	18	10	6	1167	147	2099.83	7127.93	166068	217.189	11.1992	255	0	255	0	255	15.5	4409	15.5	1626	0	0	0	0	0	0	0	0	0	0	0	0	56	823	4409	782	0	0	0	0	0	0	0	0	0	0	0	0	31	188	1626	0	15925
125	1260	7930	6063	61	18	10	6	1183	148	2060.67	6692.05	150091	217.02	11.0425	255	0	255	0	255	15.5	4433	15.5	1657	0	0	0	0	0	0	0	0	0	0	0	0	49	847	4433	734	0	0	0	0	0	0	0	0	0	0	0	0	26	184	1657	0	15984
126	1270	8004	6133	59	17	10	6	1198	150	2082.68	6659.21	150929	217.197	11.1323	255	0	255	0	255	15.5	4485	15.5	1641	0	0	0	0	0	0	0	0	0	0	0	0	47	897	4485	704	0	0	0	0	0	0	0	0	0	0	0	0	26	204	1641	0	16044
127	1280	7988	6168	55	19	10	6	1213	144	2116.59	6701.16	153494	217.496	11.4959	255	0	255	0	255	15.5	4609	15.5	1605	0	0	0	0	0	0	0	0	0	0	0	0	60	877	4609	622	0	0	0	0	0	0	0	0	0	0	0	0	29	186	1605	0	16105
128	1290	8105	6318	56	18	10	6	1227	147	2076.67	6381.57	108296	217.407	11.3728	255	0	255	0	255	15.5	4749	15.5	1555	0	0	0	0	0	0	0	0	0	0	0	0	64	899	4749	606	0	0	0	0	0	0	0	0	0	0	0	0	27	205	1555	0	16164
129	1300	8179	6346	56	17	10	6	1236	149	2057.88	6531.19	139641	217.517	11.4253	255	0	255	0	255	15.5	4822	15.5	1563	0	0	0	0	0	0	0	0	0	0	0	0	72	890	4822	562	0	0	0	0	0	0	0	0	0	0	0	0	27	243	1563	0	16226
130	1310	8221	6380	56	16	10	6	1248	147	2077.85	6758.86	232197	217.516	11.5386	255	0	255	0	255	15.5	4857	15.5	1551	0	0	0	0	0	0	0	0	0	0	0	0	77	933	4857	513	0	0	0	0	0	0	0	0	0	0	0	0	34	256	1551	0	16291
131	1320	8049	6185	56	17	11	7	1261	151	2062.8	6548.41	221001	217.387	11.4701	255	0	255	0	255	15.5	4761	15.5	1556	0	0	0	0	0	0	0	0	0	0	0	0	105	860	4761	459	0	0	0	0	0	0	0	0	0	0	0	0	35	273	1556	0	16351
132	1330	7947	6033	58	19	11	7	1275	156	2041.41	6351.3	211151	217.205	11.2349	255	0	255	0	255	15.5	4675	15.5	1597	0	0	0	0	0	0	0	0	0	0	0	0	107	835	4675	416	0	0	0	0	0	0	0	0	0	0	0	0	28	289	1597	0	16409
133	1340	7807	5925	60	17	11	7	1294	158	2037.1	6313.49	189567	217.226	11.2912	255	0	255	0	255	15.5	4563	15.5	1567	0	0	0	0	0	0	0	0	0	0	0	0	106	833	4563	423	0	0	0	0	0	0	0	0	0	0	0	0	25	290	1567	0	16468
134	1350	7879	6056	58	18	11	7	1305	159	2000.49	6270.26	178406	217.175	11.2722	255	0	255	0	255	15.5	4720	15.5	1512	0	0	0	0	0	0	0	0	0	0	0	0	108	845	4720	383	0	0	0	0	0	0	0	0	0	0	0	0	18	293	1512	0	16529
135	1360	7980	6094	58	17	10	6	1314	155	1979.32	6134.07	178397	217.129	11.2188	255	0	255	0	255	15.5	4769	15.5	1536	0	0	0	0	0	0	0	0	0	0	0	0	90	874	4769	361	0	0	0	0	0	0	0	0	0	0	0	0	23	327	1536	0	16590
136	1370	8023	6211	56	16	11	7	1329	161	1990.52	6290.02	180166	217.212	11.2449	255	0	255	0	255	15.5	4868	15.5	1469	0	0	0	0	0	0	0	0	0	0	0	0	109	877	4868	357	0	0	0	0	0	0	0	0	0	0	0	0	21	322	1469	0	16650
137	1380	8106	6241	52	14	11	7	1340	158	1962.39	6181.66	167990	217.143	11.2747	255	0	255	0	255	15.5	4897	15.5	1484	0	0	0	0	0	0	0	0	0	0	0	0	138	846	4897	360	0	0	0	0	0	0	0	0	0	0	0	0	30	351	1484	0	16712
138	1390	8081	6364	53	15	11	7	1348	156	1977.17	6307.06	167984	217.154	11.1459	255	0	255	0	255	15.5	4981	15.5	1365	0	0	0	0	0	0	0	0	0	0	0	0	145	866	4981	372	0	0	0	0	0	0	0	0	0	0	0	0	23	329	1365	0	16773
139	1400	8296	6508	60	16	11	7	1375	171	1916.52	6129.98	160300	217.174	11.1921	255	0	255	0	255	15.5	5051	15.5	1415	0	0	0	0	0	0	0	0	0	0	0	0	154	908	5051	395	0	0	0	0	0	0	0	0	0	0	0	2	30	341	1415	0	16836
140	1410	8469	6730	60	17	11	7	1388	172	1876.13	5766.27	158121	217.271	11.3578	255	0	255	0	255	15.5	5176	15.5	1344	0	0	0	0	0	0	0	0	0	0	0	0	144	1012	5176	398	0	0	0	0	0	0	0	0	0	0	0	1	38	356	1344	0	16896
141	1420	8553	6807	55	15	11	7	1400	161	1882.07	5835.81	163130	217.236	11.2366	255	0	255	0	255	15.5	5255	15.5	1336	0	0	0	0	0	0	0	0	0	0	0	0	175	1007	5255	370	0	0	0	0	0	0	0	0	0	0	0	0	47	363	1336	0	16957
142	1430	8624	6846	57	17	10	7	1416	166	1881.05	5843.63	163824	217.351	11.2824	255	0	255	0	255	15.5	5208	15.5	1338	0	0	0	0	0	0	0	0	0	0	0	0	209	1067	5208	362	0	0	0	0	0	0	0	0	0	0	0	0	29	411	1338	0	17020
143	1440	8809	7015	52	13	11	7	1422	159	1851.81	5643.95	165431	217.395	11.4847	255	0	255	0	255	15.5	5383	15.5	1322	0	0	0	0	0	0	0	0	0	0	0	0	204	1115	5383	313	0	0	0	0	0	0	0	0	0	0	0	0	34	438	1322	0	17082
144	1450	8834	7051	54	15	11	7	1436	164	1850.02	5522.51	167071	217.478	11.3064	255	0	255	0	255	15.5	5363	15.5	1347	0	0	0	0	0	0	0	0	0	0	0	0	228	1164	5363	296	0	0	0	0	0	0	0	0	0	0	0	0	30	406	1347	0	17150
145	1460	8904	7100	54	16	11	7	1446	164	1843.87	5518.4	191034	217.559	11.4487	255	0	255	0	255	15.5	5418	15.5	1395	0	0	0	0	0	0	0	0	0	0	0	0	229	1146	5418	307	0	0	0	0	0	0	0	0	0	0	0	0	30	379	1395	0	17219
146	1470	8680	6926	55	17	11	7	1459	165	1901.48	5712.52	181470	217.589	11.4316	255	0	255	0	255	15.5	5283	15.5	1354	0	0	0	0	0	0	0	0	0	0	0	0	243	1122	5283	278	0	0	0	0	0	0	0	0	0	0	0	0	32	368	1354	0	17281
147	1480	8819	7074	51	15	11	7	1467	161	1898.96	5670.46	174504	217.635	11.4568	255	0	255	0	255	15.5	5425	15.5	1352	0	0	0	0	0	0	0	0	0	0	0	0	274	1099	5425	276	0	0	0	0	0	0	0	0	0	0	0	0	38	355	1352	0	17345
148	1490	8953	7252	52	16	11	7	1475	161	1896.32	5750.41	179355	217.674	11.4811	255	0	255	0	255	15.5	5511	15.5	1297	0	0	0	0	0	0	0	0	0	0	0	0	290	1183	5511	268	0	0	0	0	0	0	0	0	0	0	0	0	34	370	1297	0	17427
149	1500	9098	7317	51	14	11	7	1482	160	1918.53	5789.41	197258	217.671	11.4666	255	0	255	0	255	15.5	5531	15.5	1349	0	0	0	0	0	0	0	0	0	0	0	0	337	1181	5531	268	0	0	0	0	0	0	0	0	0	0	0	2	33	397	1349	0	17503
150	1510	8978	7177	52	14	11	7	1491	164	1954.59	5865.72	185420	217.686	11.5868	255	0	255	0	255	15.5	5399	15.5	1347	0	0	0	0	0	0	0	0	0	0	0	0	336	1172	5399	270	0	0	0	0	0	0	0	0	0	0	0	1	35	418	1347	0	17572
151	1520	8847	6979	49	13	10	7	1503	165	1983.6	6164.66	225875	217.6	11.6078	255	0	255	0	255	15.5	5205	15.5	1358	0	0	0	0	0	0	0	0	0	0	0	0	341	1154	5205	279	0	0	0	0	0	0	0	0	0	0	0	0	31	479	1358	0	17633
152	1530	8746	6893	52	15	11	7	1521	171	1983.07	6243.6	229428	217.542	11.4676	255	0	255	0	255	15.5	5109	15.5	1312	0	0	0	0	0	0	0	0	0	0	0	1	359	1168	5109	256	0	0	0	0	0	0	0	0	0	0	0	0	25	516	1312	0	17731
153	1540	8665	6872	54	16	9	6	1529	173	1990.33	6458.28	241299	217.348	11.4239	255	0	255	0	255	15.5	5021	15.5	1240	0	0	0	0	0	0	0	0	0	0	0	1	390	1226	5021	234	0	0	0	0	0	0	0	0	0	0	0	0	18	535	1240	0	17802
154	1550	8664	6870	51	15	9	6	1545	177	1983.08	6765.04	249232	217.226	11.2437	255	0	255	0	255	15.5	4989	15.5	1204	0	0	0	0	0	0	0	0	0	0	0	0	435	1224	4989	222	0	0	0	0	0	0	0	0	0	0	0	0	12	578	1204	0	17880
155	1560	8884	7142	53	15	10	6	1557	178	1922.32	6424.11	250601	217.625	11.4468	255	0	255	0	255	15.5	5176	15.5	1177	0	0	0	0	0	0	0	0	0	0	0	0	424	1309	5176	233	0	0	0	0	0	0	0	0	0	0	0	0	19	546	1177	0	17974
156	1570	9109	7386	48	14	10	6	1559	168	1927.01	6417.1	242303	217.866	11.6077	255	0	255	0	255	15.5	5321	15.5	1176	0	0	0	0	0	0	0	0	0	0	0	0	449	1369	5321	247	0	0	0	0	0	0	0	0	0	0	0	0	19	528	1176	0	18036
157	1580	9324	7574	55	15	10	6	1582	179	1912.13	6449.99	247111	217.75	11.6607	255	0	255	0	255	15.5	5440	15.5	1191	0	0	0	0	0	0	0	0	0	0	0	0	454	1425	5440	255	0	0	0	0	0	0	0	0	0	0	0	0	24	535	1191	0	18100
